day,tier_hhi,entity_hhi,total_volume
2023-12-31 00:00:00+00:00,4569.620473056203,2389.799065929917,2464000015.023897
2024-01-01 00:00:00+00:00,4676.622560360251,3037.6713365861574,2753243802.6995573
2024-01-02 00:00:00+00:00,4576.072210883851,2083.6592136714335,7896500189.499337
2024-01-03 00:00:00+00:00,4571.163510819574,2310.3117555301183,8303340764.471146
2024-01-04 00:00:00+00:00,4978.668345065511,1871.816571764312,9363522283.68223
2024-01-05 00:00:00+00:00,4463.845601854685,1928.0850356052233,6254388111.486268
2024-01-06 00:00:00+00:00,5583.676245512876,3112.5727986444344,2951550545.250088
2024-01-07 00:00:00+00:00,5477.474247895643,1917.45963266113,1949258447.447853
2024-01-08 00:00:00+00:00,4705.953058516768,2048.1813683947958,6820608079.381874
2024-01-09 00:00:00+00:00,5250.292531139945,1961.5212090081964,9055880920.402822
2024-01-10 00:00:00+00:00,4605.206382701463,2144.2668894050207,7322891633.285979
2024-01-11 00:00:00+00:00,4321.372688496521,2161.782736397077,9936278271.291061
2024-01-12 00:00:00+00:00,4274.194459466225,2160.9156705022287,8340772565.525611
2024-01-13 00:00:00+00:00,4127.4825684595,2011.2992604548804,2502926484.820391
2024-01-14 00:00:00+00:00,4638.94644358398,2967.157497478018,1871286864.576349
2024-01-15 00:00:00+00:00,4385.089637294363,2423.4986377691484,3918093887.604025
2024-01-16 00:00:00+00:00,4409.741012997947,2312.413911133406,6821811680.496779
2024-01-17 00:00:00+00:00,4614.410714358842,2735.277357984489,7991701382.809256
2024-01-18 00:00:00+00:00,4295.900952244112,2299.0366889088996,6799533799.205063
2024-01-19 00:00:00+00:00,4518.6509717807985,2487.6092322335508,6910508061.133532
2024-01-20 00:00:00+00:00,5563.167951779931,3899.8922301290027,4710303288.117625
2024-01-21 00:00:00+00:00,5296.539979241118,1601.3612001157649,1179483314.0478559
2024-01-22 00:00:00+00:00,4297.413326111743,2084.890403267854,5138605605.509634
2024-01-23 00:00:00+00:00,4455.60878192691,2258.4242960492234,5983027226.707264
2024-01-24 00:00:00+00:00,4634.814205527435,2497.7538217171045,4967621138.221615
2024-01-25 00:00:00+00:00,4622.162194087752,2488.6650560925304,4330775917.597471
2024-01-26 00:00:00+00:00,4937.699783257608,2362.193275380392,5896716039.8982315
2024-01-27 00:00:00+00:00,5341.438246479798,2837.6717565657714,1336529937.1367412
2024-01-28 00:00:00+00:00,4927.587697631132,2326.5044372865555,1348136149.0515969
2024-01-29 00:00:00+00:00,4564.1338460863035,2368.3854638489693,6029683998.16581
2024-01-30 00:00:00+00:00,4998.435894640253,3078.8516340146202,8120842556.898009
2024-01-31 00:00:00+00:00,4651.202032822577,2593.881785183499,7251741107.040517
2024-02-01 00:00:00+00:00,4625.9798761003385,2336.4278837974534,5428821901.367368
2024-02-02 00:00:00+00:00,4698.786539721865,2385.1362533351394,5002213154.580425
2024-02-03 00:00:00+00:00,4182.5350941337265,1966.2798554059445,1338177260.2009299
2024-02-04 00:00:00+00:00,5724.9899271738095,2383.0644673123256,1165324072.9134479
2024-02-05 00:00:00+00:00,4437.965844689149,2241.689916505489,5286340558.589855
2024-02-06 00:00:00+00:00,4595.011148732189,2496.2142593531275,6149808723.893512
2024-02-07 00:00:00+00:00,4538.488360475198,2354.921249186729,5880165102.020711
2024-02-08 00:00:00+00:00,4639.115822050311,2438.7479867130614,6166628673.858761
2024-02-09 00:00:00+00:00,4936.296194318621,2912.385036809049,7298219172.295571
2024-02-10 00:00:00+00:00,4923.8953569549,2339.969222823206,2348178065.720318
2024-02-11 00:00:00+00:00,4115.726935429823,2195.742013962104,2062267774.9379869
2024-02-12 00:00:00+00:00,4380.791710134636,2109.59328097157,5526362377.503207
2024-02-13 00:00:00+00:00,4630.90202314367,2399.8095353294607,6472957849.456385
2024-02-14 00:00:00+00:00,4566.454226558961,2182.5130152127795,6020496648.26774
2024-02-15 00:00:00+00:00,5024.355445866282,2555.1237759185274,6502581692.021852
2024-02-16 00:00:00+00:00,4495.864615792522,2079.1418122115983,5704593273.755892
2024-02-17 00:00:00+00:00,4722.651313731232,2213.606111983836,2046863910.0661569
2024-02-18 00:00:00+00:00,4774.639781296533,2587.6844047242057,1722484175.165712
2024-02-19 00:00:00+00:00,4867.476095486747,2350.64794919532,4036498127.510208
2024-02-20 00:00:00+00:00,5088.734436596814,1942.0043470636567,8749989861.627893
2024-02-21 00:00:00+00:00,5058.789835713437,2905.1635737232446,6925479319.374775
2024-02-22 00:00:00+00:00,5021.601516176071,2890.9264819591845,8423118046.631853
2024-02-23 00:00:00+00:00,4797.7779367109115,2429.8943459884645,5424120955.155172
2024-02-24 00:00:00+00:00,5312.173418182575,2807.1904195901184,1775351955.131854
2024-02-25 00:00:00+00:00,6430.5779325477215,3777.8260916100517,2339382203.40525
2024-02-26 00:00:00+00:00,4434.0349709255515,2239.703225423206,7046689602.279158
2024-02-27 00:00:00+00:00,4711.75864879456,2400.0276415495478,9214704717.127226
2024-02-28 00:00:00+00:00,4628.9453567123755,2193.318689588178,10351846757.03116
2024-02-29 00:00:00+00:00,4812.478263824167,2991.923925048221,13719944692.212332
2024-03-01 00:00:00+00:00,4789.149913460951,2321.492482673468,7510105449.420541
2024-03-02 00:00:00+00:00,4585.908990277646,1859.5508394164333,4438097545.454142
2024-03-03 00:00:00+00:00,8008.5127253097,3671.486174591012,8335057281.810937
2024-03-04 00:00:00+00:00,4704.801197964445,2144.9785263373496,11081191585.934772
2024-03-05 00:00:00+00:00,4750.015121107427,2453.497579948095,13127936303.934101
2024-03-06 00:00:00+00:00,5157.559362393616,3009.9695501896163,13051946377.501614
2024-03-07 00:00:00+00:00,4693.750678843967,2273.3009696181102,9785225293.162243
2024-03-08 00:00:00+00:00,5042.544031913228,2107.9558374775374,16127117903.7468
2024-03-09 00:00:00+00:00,6741.656093243663,3206.8958978593796,9201108685.482159
2024-03-10 00:00:00+00:00,5043.298298119727,3137.659431202499,5423670969.0346775
2024-03-11 00:00:00+00:00,4716.6245966451515,2416.873133631406,13158565136.364134
2024-03-12 00:00:00+00:00,4673.779706260034,2650.8072320735296,11835255375.519146
2024-03-13 00:00:00+00:00,4573.975895975778,1996.2974402166378,8868349184.438072
2024-03-14 00:00:00+00:00,4579.338623616092,2544.911114142834,11294859606.822935
2024-03-15 00:00:00+00:00,4511.641581289371,2461.611944076317,13622283772.689043
2024-03-16 00:00:00+00:00,4719.084601609016,2297.2028022483487,4402108908.514434
2024-03-17 00:00:00+00:00,5160.434791367977,2816.146276943603,4368348144.447682
2024-03-18 00:00:00+00:00,4577.745570757132,2425.210686527135,8119497467.377284
2024-03-19 00:00:00+00:00,4490.5585514825925,2613.4056569971217,13320837631.182825
2024-03-20 00:00:00+00:00,4678.884122242215,2540.979157954401,11843874977.714344
2024-03-21 00:00:00+00:00,4877.7368507551255,2712.2824393028664,9397076648.661165
2024-03-22 00:00:00+00:00,4586.937859354695,2412.1600478044743,8388905030.734507
2024-03-23 00:00:00+00:00,5325.5255246634215,3354.467351113102,2784952078.8414392
2024-03-24 00:00:00+00:00,3970.6604775767087,2201.5623502733442,2359169584.290928
2024-03-25 00:00:00+00:00,4921.550808479933,2347.171490554736,8370437928.543253
2024-03-26 00:00:00+00:00,4650.848708667656,2296.0202099968947,7761853290.440142
2024-03-27 00:00:00+00:00,4634.628017411749,2463.092043917604,10313528383.413345
2024-03-28 00:00:00+00:00,4694.429644630591,2449.3313286819985,8956459892.329779
2024-03-29 00:00:00+00:00,5281.04046526743,2950.2831127169356,8885170724.922848
2024-03-30 00:00:00+00:00,4882.847310922787,2403.1027406274134,2387640014.418243
2024-03-31 00:00:00+00:00,4910.596055707213,2926.6274618289463,2471628108.715587
2024-04-01 00:00:00+00:00,4742.079271106023,2541.453362243319,11043397176.826403
2024-04-02 00:00:00+00:00,4484.136415653902,2403.223962566106,13321744307.27936
2024-04-03 00:00:00+00:00,4673.611311860446,2276.9212038990067,9685022885.806469
2024-04-04 00:00:00+00:00,4718.356811928706,2399.606365605627,11027594880.865992
2024-04-05 00:00:00+00:00,5145.6628690713305,2181.722895801446,12758865879.248936
2024-04-06 00:00:00+00:00,4813.007018882888,2350.4564210028957,2419901252.9919243
2024-04-07 00:00:00+00:00,5226.888517608876,2630.115534933087,2820744227.7105227
2024-04-08 00:00:00+00:00,4534.432627964607,2424.0756651454944,9326676631.636633
2024-04-09 00:00:00+00:00,5347.704773629694,3470.5454068406716,12994355295.542393
2024-04-10 00:00:00+00:00,4651.827355211631,2557.038703586302,6931340387.424641
2024-04-11 00:00:00+00:00,4599.725771507093,2495.108007906942,6319863127.260653
2024-04-12 00:00:00+00:00,4560.8867081504295,2464.797052281444,12184209876.22131
2024-04-13 00:00:00+00:00,4496.639728649299,2443.906883291438,8167636457.768632
2024-04-14 00:00:00+00:00,5206.862692207247,2691.253880484868,6953732256.336693
2024-04-15 00:00:00+00:00,4898.981194841577,2401.926411543453,9630479123.095661
2024-04-16 00:00:00+00:00,4948.295497549067,2137.8239362144623,10929091009.415003
2024-04-17 00:00:00+00:00,4775.673419339912,2476.8903054514276,10235382687.158188
2024-04-18 00:00:00+00:00,4743.898616583117,2255.6727052548886,10054901536.243996
2024-04-19 00:00:00+00:00,4718.2963317433605,1921.208347599399,14644931199.278994
2024-04-20 00:00:00+00:00,5609.719058561246,3334.130234772409,3975297622.7103252
2024-04-21 00:00:00+00:00,4842.773682381365,2744.8872995643346,3119099103.3412013
2024-04-22 00:00:00+00:00,4748.250704240685,2315.264470521986,9898956872.467796
2024-04-23 00:00:00+00:00,4721.886150968867,2341.737059504593,8178430109.466336
2024-04-24 00:00:00+00:00,4690.3285535827345,2504.858659553113,9219535014.43082
2024-04-25 00:00:00+00:00,4955.03762320862,3031.316147994075,8641981453.345491
2024-04-26 00:00:00+00:00,5007.742082982531,2953.585461535752,6558615908.984433
2024-04-27 00:00:00+00:00,4427.713486258445,2686.7641818352354,2575964485.2907977
2024-04-28 00:00:00+00:00,5901.316368372992,2883.541819402677,1876865346.3683147
2024-04-29 00:00:00+00:00,4788.125257277052,2590.0101029326797,6603129392.918896
2024-04-30 00:00:00+00:00,4666.383489740594,2506.3578523296424,10370088837.822773
2024-05-01 00:00:00+00:00,4781.234050567298,2619.9989335924574,7610698775.603987
2024-05-02 00:00:00+00:00,4771.313338114476,2406.5713930369348,9598794201.876272
2024-05-03 00:00:00+00:00,4719.931168970923,2427.2032396185946,6980022353.682928
2024-05-04 00:00:00+00:00,4502.848718366348,2258.8581460997625,3502783747.8007307
2024-05-05 00:00:00+00:00,5566.395546313985,2780.782563033803,1471981626.5011764
2024-05-06 00:00:00+00:00,5044.0729853101575,2163.785724755976,8378340589.065016
2024-05-07 00:00:00+00:00,4868.007361163887,2558.9762988777684,4914992959.828946
2024-05-08 00:00:00+00:00,4849.528935711802,2572.216543098447,5072734222.248916
2024-05-09 00:00:00+00:00,4789.786784007147,2453.1871246657915,5509758085.022078
2024-05-10 00:00:00+00:00,5309.518571077859,2945.1184961444033,5845948396.969768
2024-05-11 00:00:00+00:00,4874.353844274291,2677.139710965329,1716850305.164231
2024-05-12 00:00:00+00:00,4840.349235306195,2398.3444076751757,990352790.5533459
2024-05-13 00:00:00+00:00,4788.209934133508,2391.369908513094,4883171205.278021
2024-05-14 00:00:00+00:00,4769.421453266513,2218.210545350545,5363196625.817949
2024-05-15 00:00:00+00:00,4530.831676944493,2376.6392091999855,6990622481.788145
2024-05-16 00:00:00+00:00,4934.214580087772,2159.1787653173833,6540103184.385031
2024-05-17 00:00:00+00:00,4457.368442677013,2151.9885791632987,6646848617.203845
2024-05-18 00:00:00+00:00,4558.197647384757,2040.8221395126923,2741244178.72577
2024-05-19 00:00:00+00:00,5017.881060892118,2737.720777991792,1806964319.828908
2024-05-20 00:00:00+00:00,4423.809741301353,2366.337839463275,8804762106.39924
2024-05-21 00:00:00+00:00,5269.703646534967,2303.7574434634485,15407481911.426342
2024-05-22 00:00:00+00:00,4577.155506075783,2218.9386036712453,7425837264.663401
2024-05-23 00:00:00+00:00,4540.808190238705,2343.406399579689,9387824218.839382
2024-05-24 00:00:00+00:00,4879.6519274402945,2562.7628622359416,6655475600.358041
2024-05-25 00:00:00+00:00,5398.1011349561495,1935.9266958671496,1894429110.285365
2024-05-26 00:00:00+00:00,4540.348011131357,1821.496072345516,2073508817.158183
2024-05-27 00:00:00+00:00,5008.816161256486,2469.418767474332,4783748626.580949
2024-05-28 00:00:00+00:00,4581.986586869907,2358.3276045989655,6979153203.013592
2024-05-29 00:00:00+00:00,4637.636016992658,2350.412086264954,6540139387.651736
2024-05-30 00:00:00+00:00,5101.070147886558,2416.4186981032603,7304303116.923656
2024-05-31 00:00:00+00:00,4742.123857705577,2222.4802138181326,6159400772.648353
2024-06-01 00:00:00+00:00,4336.07097277716,1881.3780424401002,1373589222.364458
2024-06-02 00:00:00+00:00,4797.080487413314,2351.8783043405288,1842221843.7603548
2024-06-03 00:00:00+00:00,4732.049379431112,2550.2004974713327,7354986395.834012
2024-06-04 00:00:00+00:00,4728.13542662417,2453.5777230882686,6512150838.145824
2024-06-05 00:00:00+00:00,4563.475186505834,2010.7255800052874,6334063375.711721
2024-06-06 00:00:00+00:00,5160.238877545417,2531.9312903010464,7810799286.941873
2024-06-07 00:00:00+00:00,4797.171577046795,2351.9889110737054,7247230138.132386
2024-06-08 00:00:00+00:00,4699.302770400378,1757.6101596344586,2602929194.502696
2024-06-09 00:00:00+00:00,5626.34664725913,1995.1998851990677,1491030071.577625
2024-06-10 00:00:00+00:00,4751.056111026922,2267.88172268752,4936461262.081153
2024-06-11 00:00:00+00:00,4754.875632352325,2495.0724115191733,7844786700.817652
2024-06-12 00:00:00+00:00,4728.375696546126,2455.3935599817223,6799683565.272596
2024-06-13 00:00:00+00:00,4783.885368491069,2465.530184259368,7147430739.955284
2024-06-14 00:00:00+00:00,4630.083625473765,2356.108997307425,7782460226.515214
2024-06-15 00:00:00+00:00,5274.216940866243,2338.9343915144327,2152828222.6719103
2024-06-16 00:00:00+00:00,4523.311999098773,2090.2308259083907,1371130158.78817
2024-06-17 00:00:00+00:00,4701.325889693748,2562.937800395166,6831330539.612162
2024-06-18 00:00:00+00:00,4766.071813606617,2534.9114647773545,7412003463.171719
2024-06-19 00:00:00+00:00,6571.0693587153055,3299.304615126192,4280177333.444861
2024-06-20 00:00:00+00:00,4768.55133095192,2524.87977955793,5446619571.279261
2024-06-21 00:00:00+00:00,5162.6597645754155,2711.9745998683466,6472622258.937253
2024-06-22 00:00:00+00:00,5268.06049430667,2753.3017846902203,1626124894.6830118
2024-06-23 00:00:00+00:00,5407.80211468891,2945.220759899458,1372907564.5405948
2024-06-24 00:00:00+00:00,4768.361455766924,2716.7629382885475,8245594893.712317
2024-06-25 00:00:00+00:00,4859.777046935192,2505.7225520646475,9608629215.44195
2024-06-26 00:00:00+00:00,5022.936898226254,2752.223538288576,8232325767.592823
2024-06-27 00:00:00+00:00,4989.066954556889,2958.2859270461427,9373292694.829048
2024-06-28 00:00:00+00:00,4864.130266285143,2644.6216403719195,8416743786.557589
2024-06-29 00:00:00+00:00,6250.557283157043,3046.1481428512107,1838542255.051168
2024-06-30 00:00:00+00:00,4354.3033416684975,1970.8379673376642,2493626381.9770207
2024-07-01 00:00:00+00:00,4906.681459320067,2536.6564830808866,8308966574.001371
2024-07-02 00:00:00+00:00,4866.589090214591,2468.93932730208,6706734127.90833
2024-07-03 00:00:00+00:00,4955.262950875479,2771.7010551858402,7139766876.451325
2024-07-04 00:00:00+00:00,5244.97570250753,2908.249052478777,5644654145.269637
2024-07-05 00:00:00+00:00,4791.629087465491,2676.475745581211,12035880546.116488
2024-07-06 00:00:00+00:00,5235.433656188521,3218.5408418525726,2736876967.724573
2024-07-07 00:00:00+00:00,4585.6989624095195,2243.175064955522,1880348381.8558543
2024-07-08 00:00:00+00:00,4829.942685202694,2807.1314655597075,8051019944.13807
2024-07-09 00:00:00+00:00,4888.989150352277,2502.247235280458,6008321029.0260105
2024-07-10 00:00:00+00:00,4906.947253092397,2649.87032722904,6267300684.1479435
2024-07-11 00:00:00+00:00,4873.764468665372,2568.0417558693293,6270255944.8817005
2024-07-12 00:00:00+00:00,4796.963547834389,2478.792435097015,6301625356.731836
2024-07-13 00:00:00+00:00,5248.036770679846,3054.187322853536,1820395102.261842
2024-07-14 00:00:00+00:00,4909.544363860432,1985.739543305912,1420698468.032799
2024-07-15 00:00:00+00:00,4614.7309926600565,2353.5545482497137,8806857243.88356
2024-07-16 00:00:00+00:00,5014.4761691422245,2466.1890418168555,8632835499.977009
2024-07-17 00:00:00+00:00,4897.034018601404,2239.8891412879852,7068217001.724795
2024-07-18 00:00:00+00:00,5266.844625954309,2662.2222057383165,5817576959.23322
2024-07-19 00:00:00+00:00,4866.138745752374,2779.1268399267506,9107453870.17774
2024-07-20 00:00:00+00:00,4632.926312281731,2065.9112378531227,3056005808.255088
2024-07-21 00:00:00+00:00,4559.89839448011,2016.933343343538,3342630001.613966
2024-07-22 00:00:00+00:00,5065.966950384162,2485.3120947332404,6416037336.294965
2024-07-23 00:00:00+00:00,4835.242063545453,2714.382386249718,10727535684.63774
2024-07-24 00:00:00+00:00,4994.772768593262,2696.981269693211,6971525764.690419
2024-07-25 00:00:00+00:00,5093.82708487073,2869.852795453997,5875243919.804609
2024-07-26 00:00:00+00:00,4819.6368946817165,2577.164857916792,6040028157.1326475
2024-07-27 00:00:00+00:00,5621.878696652005,3027.184686273974,2531531615.005662
2024-07-28 00:00:00+00:00,5157.991098058275,2411.7207491954678,1073734712.833326
2024-07-29 00:00:00+00:00,4820.43721346967,2492.967000131859,7719061802.160581
2024-07-30 00:00:00+00:00,5079.142950768338,3097.5372382882774,6335032179.980502
2024-07-31 00:00:00+00:00,5069.9152353953195,2954.580340316192,6843112583.303393
2024-08-01 00:00:00+00:00,4686.310085547362,2483.07177246582,7548861268.425156
2024-08-02 00:00:00+00:00,4831.727058416037,2573.514399095731,6230326283.478476
2024-08-03 00:00:00+00:00,5108.276449361587,2955.438222983426,3287590981.3107567
2024-08-04 00:00:00+00:00,4814.9644146159435,2591.9829461367185,3616053817.924391
2024-08-05 00:00:00+00:00,4306.641088343327,2179.564222357054,16746443340.320183
2024-08-06 00:00:00+00:00,5109.373873063437,2637.074589183454,11745620372.217112
2024-08-07 00:00:00+00:00,4879.159508638714,2278.3049923163476,8815815710.123837
2024-08-08 00:00:00+00:00,4937.9125702677675,2286.6675969608323,7894612773.638885
2024-08-09 00:00:00+00:00,5479.71543292218,3284.2527719258405,9364909988.397776
2024-08-10 00:00:00+00:00,5453.733015237686,2683.219168343071,1540593696.310756
2024-08-11 00:00:00+00:00,5174.720843992392,2619.0721685558483,1354316726.173238
2024-08-12 00:00:00+00:00,4805.2809001976,2382.2047394318247,7883174527.998276
2024-08-13 00:00:00+00:00,5605.472426106481,2003.3054518204654,9624019220.87515
2024-08-14 00:00:00+00:00,5008.558271002327,2574.1419198241883,9192933254.025108
2024-08-15 00:00:00+00:00,5310.96653881553,2535.453096196488,6096521152.095325
2024-08-16 00:00:00+00:00,4971.597334220595,2807.171548498518,7448202448.954864
2024-08-17 00:00:00+00:00,4753.170309246501,1990.361779312983,1757510444.771849
2024-08-18 00:00:00+00:00,5297.129848188796,3005.012132846603,1455438477.415857
2024-08-19 00:00:00+00:00,5411.110414467927,3206.6127919504174,7397915156.313032
2024-08-20 00:00:00+00:00,5170.400784615284,1981.9251534824746,9613665320.276442
2024-08-21 00:00:00+00:00,4844.028394433795,2487.095702193175,6141867156.536458
2024-08-22 00:00:00+00:00,4975.9600933411575,2511.6081208942987,8569487034.517674
2024-08-23 00:00:00+00:00,4800.760331811888,2542.8958062459346,9885940965.311434
2024-08-24 00:00:00+00:00,5229.57746529845,2766.685779288536,3537681547.166892
2024-08-25 00:00:00+00:00,5494.953242732026,2358.622324790757,2189964866.673688
2024-08-26 00:00:00+00:00,4899.624070932226,2266.3449834092617,6655005888.757885
2024-08-27 00:00:00+00:00,4920.5612748803715,2316.233604108062,6727278423.838984
2024-08-28 00:00:00+00:00,5378.122677596727,3022.5325516511894,7726305009.9851675
2024-08-29 00:00:00+00:00,4965.092278746909,2704.475487115865,7657264420.642462
2024-08-30 00:00:00+00:00,4879.863693245039,2474.246561094848,5648077607.454365
2024-08-31 00:00:00+00:00,6288.453865338305,3348.4750412229473,1450308955.4171782
2024-09-01 00:00:00+00:00,5499.047581078585,2951.8989928524406,1475653206.580321
2024-09-02 00:00:00+00:00,6478.077429541917,3384.4097129065794,3622584741.6026845
2024-09-03 00:00:00+00:00,5070.569647555655,2951.49230308141,5860498893.632226
2024-09-04 00:00:00+00:00,4900.870140047234,2561.1279832800683,6650728897.939849
2024-09-05 00:00:00+00:00,5023.253036867477,2772.443363343999,4944885164.90144
2024-09-06 00:00:00+00:00,4722.753494355589,2504.052435091845,7534360448.118848
2024-09-07 00:00:00+00:00,5480.171543389043,2986.0376176831082,2880491966.1966715
2024-09-08 00:00:00+00:00,5294.079125620569,2776.963896463014,1408160266.1253529
2024-09-09 00:00:00+00:00,4920.380337925107,2698.3622569315503,6671675774.944887
2024-09-10 00:00:00+00:00,4883.185473145831,2878.8888300879967,6822519933.841251
2024-09-11 00:00:00+00:00,4907.937486986721,2935.876068725359,5014547058.550716
2024-09-12 00:00:00+00:00,5038.951361706129,2748.2481949309827,4850355426.744953
2024-09-13 00:00:00+00:00,4792.66755346689,2548.1325199185276,7561730873.399575
2024-09-14 00:00:00+00:00,5268.784565237368,2745.4057003693715,2459979473.826156
2024-09-15 00:00:00+00:00,6405.842053430704,4310.393606290171,1763071750.886626
2024-09-16 00:00:00+00:00,5251.134164195938,1994.9250629045373,8748572754.040785
2024-09-17 00:00:00+00:00,4902.03371817297,2646.8793042289217,6315628606.115236
2024-09-18 00:00:00+00:00,4786.3093627074095,2552.9959634169036,5794514441.562577
2024-09-19 00:00:00+00:00,4809.100050535495,2464.4271606350744,8673523402.594746
2024-09-20 00:00:00+00:00,4839.6967515457545,2511.0811668189353,7666110696.489395
2024-09-21 00:00:00+00:00,5674.351857117059,2869.089048037911,1895535310.080014
2024-09-22 00:00:00+00:00,4584.464072385288,2495.4180921529696,2040575841.341672
2024-09-23 00:00:00+00:00,4854.238699016801,2561.3068022365114,6120982554.162872
2024-09-24 00:00:00+00:00,5413.921122965743,3056.887044862763,6291679834.246279
2024-09-25 00:00:00+00:00,4878.2756016266785,2355.4711438614054,5583512197.387548
2024-09-26 00:00:00+00:00,5056.807084454709,2651.3471657496757,6329167986.948945
2024-09-27 00:00:00+00:00,4750.464115743406,2615.2981982822007,8050380392.093374
2024-09-28 00:00:00+00:00,5804.964657974994,3547.3861574785014,1368436293.424282
2024-09-29 00:00:00+00:00,5612.401217754421,2608.2991064646408,1432253701.050895
2024-09-30 00:00:00+00:00,4718.822904731176,2593.2186559541647,10294324520.493776
2024-10-01 00:00:00+00:00,4739.810635906494,2448.7771276015615,9351826216.224157
2024-10-02 00:00:00+00:00,5453.808748892035,3174.4350441416304,7272032261.5822735
2024-10-03 00:00:00+00:00,5060.537763648268,2969.132729595185,5639541865.152328
2024-10-04 00:00:00+00:00,4907.28630952696,2826.3305368414162,7358033664.811286
2024-10-05 00:00:00+00:00,5394.29413561084,3326.7512419851105,1599600318.0983748
2024-10-06 00:00:00+00:00,5090.279659042519,3017.8715451311728,1175296182.6062899
2024-10-07 00:00:00+00:00,4868.081801639917,2749.5368230036675,8700477624.237411
2024-10-08 00:00:00+00:00,5296.257238393959,3501.549559532095,9488587330.545504
2024-10-09 00:00:00+00:00,4808.418766594154,2770.1518490189515,7248824280.3725395
2024-10-10 00:00:00+00:00,4869.2380828122205,2531.665174340474,6047661398.835376
2024-10-11 00:00:00+00:00,4596.46708354184,2414.8652477461683,6710840774.037544
2024-10-12 00:00:00+00:00,5414.980147318692,3518.604168002072,1937920493.485269
2024-10-13 00:00:00+00:00,5534.953851597396,2862.2601275420625,1449747429.539055
2024-10-14 00:00:00+00:00,4964.915088398912,2554.23856647872,6531850980.268695
2024-10-15 00:00:00+00:00,4876.189020286673,2669.017763858706,9143383770.104012
2024-10-16 00:00:00+00:00,5249.661612393112,3566.722699867157,11924796268.470167
2024-10-17 00:00:00+00:00,5145.141845039306,2316.304152276261,7590878846.554241
2024-10-18 00:00:00+00:00,4994.654227032723,2568.915466324359,6033264308.492595
2024-10-19 00:00:00+00:00,5919.24974132077,3456.702861390369,1950515183.506396
2024-10-20 00:00:00+00:00,5776.311851362567,2922.2218036395266,1377392750.855199
2024-10-21 00:00:00+00:00,4808.967357481953,2629.0187478722755,9069923528.79731
2024-10-22 00:00:00+00:00,5564.140861824378,2721.5905367161818,6904453479.333272
2024-10-23 00:00:00+00:00,4973.090558441849,2925.124928543687,10160219683.48425
2024-10-24 00:00:00+00:00,5242.77175176189,3368.508988690542,8194939464.129419
2024-10-25 00:00:00+00:00,4774.524812720751,2952.598776075137,11463999012.182936
2024-10-26 00:00:00+00:00,6189.342385188371,4198.940787725095,3812537910.861052
2024-10-27 00:00:00+00:00,6133.581138635989,3828.98423627255,1795627605.924911
2024-10-28 00:00:00+00:00,5147.954311521474,2858.486588913159,7331336102.613214
2024-10-29 00:00:00+00:00,4863.100542421876,2580.9423822921876,9776631198.51853
2024-10-30 00:00:00+00:00,4960.813606681993,2433.9940151548644,7368450644.933468
2024-10-31 00:00:00+00:00,4701.617943378885,2484.772003331743,8779275474.719389
2024-11-01 00:00:00+00:00,4771.020830475811,2630.497140930662,8932040624.704525
2024-11-02 00:00:00+00:00,6250.552107892063,3425.1738042422935,1657544739.683958
2024-11-03 00:00:00+00:00,6045.607363932204,3065.4664161667315,1746297021.200552
2024-11-04 00:00:00+00:00,5211.314525333502,2577.1417115788204,8016808506.322543
2024-11-05 00:00:00+00:00,4931.716796759684,2856.2725540594515,8449909129.65252
2024-11-06 00:00:00+00:00,5489.193900068048,2546.616435243471,31660544886.399376
2024-11-07 00:00:00+00:00,4817.089248978563,2761.5780496313296,15255945549.01842
2024-11-08 00:00:00+00:00,5225.098110898455,2322.430344578491,18400005552.892834
2024-11-09 00:00:00+00:00,5156.899731415471,2244.9482890475783,8423538545.47625
2024-11-10 00:00:00+00:00,5436.777419937087,2517.7946684714093,7310716747.365634
2024-11-11 00:00:00+00:00,5931.579727027055,2255.4277008016124,19147334455.793297
2024-11-12 00:00:00+00:00,6243.751432805014,4313.662926397001,34375921728.34334
2024-11-13 00:00:00+00:00,5170.072917450467,2289.6326324537968,20968483508.517303
2024-11-14 00:00:00+00:00,4956.845677134583,2012.8121620520053,16641277012.769648
2024-11-15 00:00:00+00:00,4926.56026954685,2970.147239666082,13401515169.842735
2024-11-16 00:00:00+00:00,5032.8938735801785,2334.9101469359293,5277800168.514539
2024-11-17 00:00:00+00:00,5021.027697866333,2396.74589905987,3482422521.6565547
2024-11-18 00:00:00+00:00,6243.483550554607,2591.3329270981912,19527186386.953556
2024-11-19 00:00:00+00:00,6699.259121542802,3951.9066871781997,22975947083.650185
2024-11-20 00:00:00+00:00,5220.420866774682,2247.2909654987566,20150003629.76831
2024-11-21 00:00:00+00:00,4850.14827971178,2432.3867674721255,16905400091.008123
2024-11-22 00:00:00+00:00,4960.857185782224,2145.4065314341983,22582306351.751514
2024-11-23 00:00:00+00:00,6297.966887024935,2525.2780864753245,15050798065.036991
2024-11-24 00:00:00+00:00,5837.984324641563,2391.610596988997,5757885825.757019
2024-11-25 00:00:00+00:00,4899.757159094189,2579.9958662452564,15333695688.59663
2024-11-26 00:00:00+00:00,4822.987484262377,3005.4862621149973,12902299127.630072
2024-11-27 00:00:00+00:00,4751.554913816797,2381.202984142838,17254820350.956745
2024-11-28 00:00:00+00:00,5325.1318738597365,2476.806450997146,8863644139.796711
