date_utc,tier1_B_volume_usd,tier2_B_volume_usd,tier3_B_volume_usd,tier1_B_share,tier2_B_share,tier3_B_share
2023-09-11 00:00:00+00:00,1031219380.5264142,4800050.0,100547902.89163,0.9073104163791046,0.004223286961419715,0.08846629665947577
2023-09-12 00:00:00+00:00,939719903.6152993,73308000.0,231973835.850746,0.7547940487362894,0.05888184544339692,0.18632410582031364
2023-09-13 00:00:00+00:00,886079232.4707178,0.0,76422595.06112099,0.9206000519946098,0.0,0.07939994800539014
2023-09-14 00:00:00+00:00,1249659115.701797,10005000.0,59564233.618396,0.9472652072294796,0.007583978926131812,0.04515081384438853
2023-09-15 00:00:00+00:00,603786725.7554007,70000001.005001,118836183.61711,0.7617578521264649,0.0883143801276969,0.14992776774583833
2023-09-16 00:00:00+00:00,159347516.39237207,0.0,45847669.81887901,0.7765655682990621,0.0,0.22343443170093788
2023-09-17 00:00:00+00:00,96594229.20980419,0.0,22758296.105223,0.8093186881035555,0.0,0.1906813118964446
2023-09-18 00:00:00+00:00,905058746.1747607,50000000.0,90328507.838324,0.8657640914411153,0.04782916551551352,0.08640674304337118
2023-09-19 00:00:00+00:00,670952463.7891797,0.0,87560069.616945,0.8845634504894023,0.0,0.11543654951059769
2023-09-20 00:00:00+00:00,737397823.8097026,51000000.0,76842762.47041999,0.8522459943539556,0.058943143454771654,0.08881086219127272
2023-09-21 00:00:00+00:00,754219828.3598578,1000200.0,87320431.47027498,0.8951734240892342,0.001187123999008491,0.10363945191175737
2023-09-22 00:00:00+00:00,569379267.0824459,32997003.0,79876978.655144,0.8345570624046117,0.048364742947074484,0.11707819464831382
2023-09-23 00:00:00+00:00,75938670.36040016,0.0,45034580.711447,0.6277310867284162,0.0,0.3722689132715838
2023-09-24 00:00:00+00:00,81032229.67524824,0.0,24722603.305993002,0.7662272010738432,0.0,0.23377279892615677
2023-09-25 00:00:00+00:00,985993836.4560602,0.0,76629726.86793903,0.9278862905804262,0.0,0.07211370941957386
2023-09-26 00:00:00+00:00,605585111.4263463,8001902.000801,78488193.79381299,0.8750278945233186,0.011562185608313832,0.11340991986836758
2023-09-27 00:00:00+00:00,856281404.9191296,486890.692454,105215361.45925403,0.8901205323242571,0.0005061319793483216,0.10937333569639456
2023-09-28 00:00:00+00:00,1275940947.7873058,0.0,131950591.28652602,0.9062778718214839,0.0,0.09372212817851613
2023-09-29 00:00:00+00:00,1437614336.1185024,33225740.44,52419964.338879004,0.9437747315104362,0.021812257623738417,0.034413010865825246
2023-09-30 00:00:00+00:00,257623796.37723675,0.0,40159097.141196005,0.8651396772101345,0.0,0.13486032278986557
2023-10-01 00:00:00+00:00,249928635.9562565,0.0,34806364.87279999,0.8777587413860077,0.0,0.12224125861399225
2023-10-02 00:00:00+00:00,1108039436.0432734,50000000.0,85248356.56407198,0.8912171764508059,0.040215950238796386,0.0685668733103978
2023-10-03 00:00:00+00:00,1005946905.3972884,0.0,47139356.430092,0.9552369467356902,0.0,0.04476305326430987
2023-10-04 00:00:00+00:00,614296869.2389995,4000000.0,30480600.789535,0.9468529620980541,0.006165442212141047,0.04698159568980471
2023-10-05 00:00:00+00:00,747050453.2497452,0.0,59552040.09105301,0.9261692834045188,0.0,0.07383071659548122
2023-10-06 00:00:00+00:00,1142536803.3768053,75000000.0,53255334.331237,0.899074498082311,0.05901830659360818,0.04190719532408071
2023-10-07 00:00:00+00:00,153985250.15515172,0.0,20530890.972262993,0.8823553463901467,0.0,0.1176446536098534
2023-10-08 00:00:00+00:00,111094967.48158173,0.0,65228650.20644101,0.6300628862898391,0.0,0.3699371137101609
2023-10-09 00:00:00+00:00,436070301.75765073,4002230.0,37118912.311745,0.9138267401421285,0.00838705314133414,0.07778620671653738
2023-10-10 00:00:00+00:00,950252054.6902857,60000000.0,150740941.986195,0.8184821591607588,0.05167989830408894,0.12983794253515216
2023-10-11 00:00:00+00:00,827580257.3623054,0.0,90869247.72473101,0.9010623368825053,0.0,0.09893766311749479
2023-10-12 00:00:00+00:00,690362779.7125621,0.0,92832714.21945801,0.8814692947818266,0.0,0.11853070521817344
2023-10-13 00:00:00+00:00,698714124.451163,369630.37,164267161.536929,0.8093048970151986,0.0004281345661382126,0.19026696841866317
2023-10-14 00:00:00+00:00,122439414.3777102,0.0,32200537.128645,0.791770905157574,0.0,0.20822909484242605
2023-10-15 00:00:00+00:00,207759969.19906688,0.0,16056708.731254995,0.9282595520595934,0.0,0.07174044794040654
2023-10-16 00:00:00+00:00,1125467499.8096905,15000001.500001,226600255.129932,0.8232711908448824,0.010972390672915031,0.16575641848220257
2023-10-17 00:00:00+00:00,940954509.1874511,60000000.0,98384741.830745,0.8559273293625687,0.05457823865056092,0.0894944319868704
2023-10-18 00:00:00+00:00,1048934544.7339318,10000000.0,60870498.22391999,0.9367117529344904,0.008930125884757592,0.05435812118075189
2023-10-19 00:00:00+00:00,1040586620.3899249,15000000.0,72537642.994588,0.9224042547121855,0.013296407573929966,0.06429933771388452
2023-10-20 00:00:00+00:00,1281044895.6012573,100000000.0,115151591.535757,0.856200978022979,0.06683614141572469,0.07696288056129622
2023-10-21 00:00:00+00:00,217846758.17445928,3000000.0,21263393.951657,0.899783657403106,0.012391054128276647,0.08782528846861738
2023-10-22 00:00:00+00:00,145856128.9097761,70000000.0,33339831.753412,0.5853069549025092,0.28090342962906856,0.1337896154684222
2023-10-23 00:00:00+00:00,1270067612.0018852,111000000.0,150722740.538361,0.8291393204661899,0.0724642245043018,0.0983964550295083
2023-10-24 00:00:00+00:00,1600082036.0068727,0.0,132934261.63868901,0.9232931266605567,0.0,0.07670687333944326
2023-10-25 00:00:00+00:00,1011765147.9405636,0.0,54441882.54153,0.9489387323614685,0.0,0.05106126763853141
2023-10-26 00:00:00+00:00,1261783847.0296235,12000000.0,94032230.22899699,0.922480637571166,0.008773109337953113,0.06874625309088088
2023-10-27 00:00:00+00:00,894166511.2122153,0.0,66552629.911768995,0.9307262371873778,0.0,0.0692737628126222
2023-10-28 00:00:00+00:00,334512078.4170832,0.0,26842203.490924,0.9257177655424672,0.0,0.07428223445753282
2023-10-29 00:00:00+00:00,226702090.62169197,0.0,31566556.838847995,0.8777762723070327,0.0,0.12222372769296726
2023-10-30 00:00:00+00:00,1078684597.08479,0.0,68939877.03622998,0.9399281920255038,0.0,0.0600718079744961
2023-10-31 00:00:00+00:00,1337677997.6869357,116381455.86899701,66984964.687815994,0.8794470310284993,0.07651417307285156,0.04403879589864916
2023-11-01 00:00:00+00:00,1023607730.2157053,48000000.0,71233306.425118,0.8956693865530214,0.04200059191179152,0.06233002153518704
2023-11-02 00:00:00+00:00,1478915213.7227468,102000000.0,125981194.19579498,0.8664352487133039,0.05975758079213659,0.0738071704945595
2023-11-03 00:00:00+00:00,920575613.9036057,31958300.01,116987785.37037802,0.8607357985536026,0.029880927176508185,0.10938327426988927
2023-11-04 00:00:00+00:00,291208383.6231489,0.0,22285504.298413996,0.9289124759459748,0.0,0.07108752405402524
2023-11-05 00:00:00+00:00,153525020.05324388,0.0,60892292.141173,0.7160103747314926,0.0,0.28398962526850735
2023-11-06 00:00:00+00:00,1066470896.6043899,154338633.21,82193719.00439501,0.8184714025626418,0.11844838710103987,0.06308021033631828
2023-11-07 00:00:00+00:00,1110598026.167427,115491465.35,73105772.691993,0.8548353405854222,0.08889461694603568,0.056270042468542225
2023-11-08 00:00:00+00:00,1119639799.9338093,65000000.0,71140895.71542701,0.8915886378990383,0.05176063004089669,0.05665073206006508
2023-11-09 00:00:00+00:00,1414189466.8121376,1205000000.0,87923262.28219801,0.5223977012901323,0.44512368733278895,0.032478611377078755
2023-11-10 00:00:00+00:00,1277181914.0237525,75295567.0,85496625.99428,0.8881814406743948,0.052362255086875344,0.059456304238729836
2023-11-11 00:00:00+00:00,347034963.4785751,0.0,42485255.164534,0.890929268543412,0.0,0.10907073145658802
2023-11-12 00:00:00+00:00,259092242.8924507,0.0,27628450.340925004,0.9036398453513892,0.0,0.0963601546486109
2023-11-13 00:00:00+00:00,1413511655.2457864,89589260.74000001,79955433.65345,0.8929004046936878,0.05659259113575872,0.05050700417055343
2023-11-14 00:00:00+00:00,1200171424.7691028,52250487.0,72992021.874615,0.9055068717058763,0.03942201426565459,0.05507111402846913
2023-11-15 00:00:00+00:00,1302305704.5188682,61822009.780808,131249695.19731802,0.870887640971472,0.041342078185869685,0.0877702808426583
2023-11-16 00:00:00+00:00,1500983295.7621372,49000000.0,68261723.51054703,0.9275377201140715,0.030279716245950765,0.04218256363997776
2023-11-17 00:00:00+00:00,1330355574.612201,50753000.0,57305057.13163,0.9248769236143654,0.035284009328019686,0.039839067057614995
2023-11-18 00:00:00+00:00,262728136.30761197,16000000.0,49885410.411381,0.7995048863042719,0.04868941088932669,0.15180570280640157
2023-11-19 00:00:00+00:00,249473976.14399,0.0,27561195.81936801,0.9005137303540165,0.0,0.09948626964598337
2023-11-20 00:00:00+00:00,1080518670.181142,96773000.0,65030790.78326799,0.8697570108668402,0.0778968448536908,0.05234614427946899
2023-11-21 00:00:00+00:00,1159565366.80185,147517458.28242898,71286891.19893199,0.8412585920188603,0.10702314229611154,0.05171826568502816
2023-11-22 00:00:00+00:00,1451952115.0992668,88427027.643023,98877356.56330799,0.8857382085807348,0.05394337474366055,0.0603184166756046
2023-11-23 00:00:00+00:00,520934194.8805151,197462814.02,59654534.580426,0.6695368696910448,0.25379143023939904,0.07667170006955623
2023-11-24 00:00:00+00:00,1490390626.7419243,58776000.0,161567506.339786,0.8711994446835172,0.03435717968292427,0.09444337563355848
2023-11-25 00:00:00+00:00,92749034.56018297,0.0,39108668.722293,0.7034024729028434,0.0,0.29659752709715653
2023-11-26 00:00:00+00:00,365770060.07016605,0.0,22895645.22477,0.9410916761812164,0.0,0.058908323818783574
2023-11-27 00:00:00+00:00,1175172247.4505067,1112770000.0,48753088.84354801,0.5029206115138241,0.47621526979414774,0.020864118692028245
2023-11-28 00:00:00+00:00,999628253.2856219,117774000.0,89296573.27465098,0.8283991260148058,0.09760016120651904,0.07400071277867505
2023-11-29 00:00:00+00:00,1178277547.1632173,110888000.0,194398800.17986706,0.7942207220559019,0.07474431439296135,0.13103496355113675
2023-11-30 00:00:00+00:00,971035511.5656673,1809000.0,341908511.6373709,0.7385687611502907,0.001375923818446801,0.2600553150312625
2023-12-01 00:00:00+00:00,1024456173.5765772,82000042.0,45675017.202729,0.8891835794653911,0.07117248423357977,0.03964393630102915
2023-12-02 00:00:00+00:00,232486648.688288,0.0,28463302.024238,0.8909242866437848,0.0,0.10907571335621533
2023-12-03 00:00:00+00:00,178264723.45637703,150000000.0,25459299.050086,0.5039655553875193,0.42405940918886637,0.07197503542361425
2023-12-04 00:00:00+00:00,1303981600.6739688,56284000.0,82900475.515571,0.9035561618222994,0.03900036241747681,0.05744347576022371
2023-12-05 00:00:00+00:00,1355998345.0298638,142000000.0,216900278.245676,0.7907163295984464,0.08280372849607465,0.1264799419054789
2023-12-06 00:00:00+00:00,892409127.9811438,0.0,77277883.878962,0.9203063638743356,0.0,0.0796936361256643
2023-12-07 00:00:00+00:00,1317785391.4480262,51000000.0,139466605.469736,0.8737169877056551,0.03381397810460236,0.09246903418974253
2023-12-08 00:00:00+00:00,1276641290.008165,64866335.66,78158437.033781,0.8992546370929142,0.04569126315279008,0.0550540997542956
2023-12-09 00:00:00+00:00,280581765.46271294,0.0,53130167.63042899,0.8407903273401977,0.0,0.15920967265980238
2023-12-10 00:00:00+00:00,253848912.547589,44000000.0,32939857.579148997,0.7674048682194672,0.13301539826500727,0.09957973351552551
2023-12-11 00:00:00+00:00,1794431378.008407,21544000.0,188364471.233457,0.8952730140485635,0.010748676182908281,0.09397830976852818
2023-12-12 00:00:00+00:00,1103856090.5386572,1000000.0,149005021.15310198,0.8803655207467841,0.0007975364980023667,0.11883694275521353
2023-12-13 00:00:00+00:00,1774572846.7216158,1758000.0,241171417.41847798,0.879589023647505,0.0008713744867836867,0.11953960186571133
2023-12-14 00:00:00+00:00,1364984670.8821647,697302.7,195853056.95807803,0.8741300349886626,0.0004465495082481466,0.12542341550308925
2023-12-15 00:00:00+00:00,1496096560.605695,20980019.98,109812808.703614,0.9196055801060025,0.012895787579735167,0.06749863231426241
2023-12-16 00:00:00+00:00,281913268.527312,0.0,80817584.94656399,0.7771968274201838,0.0,0.22280317257981613
2023-12-17 00:00:00+00:00,356928003.08610606,0.0,46523049.67416201,0.8846872517598655,0.0,0.11531274824013447
2023-12-18 00:00:00+00:00,1824731905.948117,3190000.0,164752862.40375704,0.9157198831083402,0.0016008633474284537,0.08267925354423133
2023-12-19 00:00:00+00:00,1015280465.5464929,6564080.986059,133168005.29064794,0.87902115344449,0.005683125240238755,0.11529572131527126
2023-12-20 00:00:00+00:00,1285814421.95118,0.0,129279491.11922997,0.9086424654044869,0.0,0.09135753459551309
2023-12-21 00:00:00+00:00,1202968144.314071,17015655.48,111479168.71912198,0.9034935050859068,0.012779668591910523,0.08372682632218274
2023-12-22 00:00:00+00:00,1275941792.271921,20000000.0,106275008.78294,0.9099461590476269,0.014263129627996458,0.07579071132437676
2023-12-23 00:00:00+00:00,296801008.94430196,100000000.0,43995579.033235006,0.6733287349298334,0.22686201011405288,0.09980925495611373
2023-12-24 00:00:00+00:00,243453820.88655198,50000000.0,20719016.489807002,0.7749041034852732,0.15914806772459197,0.06594782879013485
2023-12-25 00:00:00+00:00,359922486.92005605,1118500000.0,30630173.114146996,0.23850889796774774,0.7411934849077095,0.020297617124542727
2023-12-26 00:00:00+00:00,1537252117.645012,16535014.99,99798596.50574999,0.9296476684301096,0.00999949062126458,0.0603528409486259
2023-12-27 00:00:00+00:00,1329702624.9772868,101765005.0,167131679.539395,0.8317923178506234,0.06365885709707174,0.10454882505230491
2023-12-28 00:00:00+00:00,1747894275.6799655,50100000.0,132868781.82886998,0.9052398971965764,0.025946946265903555,0.06881315653752
2023-12-29 00:00:00+00:00,1646394378.270166,3972000.0,118029322.680069,0.9310101677953003,0.0022461036282013544,0.06674372857649834
2023-12-30 00:00:00+00:00,541140455.4581482,46026000.0,88306463.150923,0.8011282770188042,0.06813892716050911,0.13073279582068664
2023-12-31 00:00:00+00:00,557297531.4474572,0.0,82599339.75872101,0.8709177314728469,0.0,0.12908226852715313
2024-01-01 00:00:00+00:00,387581877.2488669,5100000.0,95585072.85794301,0.7937909317107827,0.010445105897264518,0.19576396239195276
2024-01-02 00:00:00+00:00,1929527886.6891804,260369005.0,138542973.93697402,0.828678427634763,0.1118212279577092,0.059500344407527835
2024-01-03 00:00:00+00:00,1906798655.3897946,285773000.0,259271762.99682596,0.7777000117913402,0.11655434350210112,0.10574564470655871
2024-01-04 00:00:00+00:00,1846136402.9037023,1451057000.0,227114045.266802,0.5238295551831172,0.4117282675645268,0.06444217725235599
2024-01-05 00:00:00+00:00,1658446355.0515325,303759840.16,195533485.60728398,0.7686035390618515,0.14077687075056688,0.09061959018758145
2024-01-06 00:00:00+00:00,365383804.8187581,16000000.0,33309075.495761994,0.8810949552392509,0.03858276994740046,0.08032227481334868
2024-01-07 00:00:00+00:00,170622169.89704996,172000000.0,44000756.957362,0.4413141540395509,0.44487791088697876,0.11380793507347038
2024-01-08 00:00:00+00:00,1592750768.698983,259772782.73849,121778059.09087102,0.8067413612010103,0.13157705051406612,0.061681588284923664
2024-01-09 00:00:00+00:00,1861453788.224104,1172238761.25,93363512.872866,0.5952735579761287,0.3748697618072737,0.029856680216597483
2024-01-10 00:00:00+00:00,1891786771.2653894,166396603.4,103528494.69929199,0.8751336374081056,0.07697445980573872,0.04789190278615558
2024-01-11 00:00:00+00:00,2095217517.562549,194557451.2,252307401.47818494,0.8242130711776003,0.07653467624716483,0.09925225257523482
2024-01-12 00:00:00+00:00,2194646379.0659633,27000000.0,226371035.096008,0.8964994964373061,0.01102933330612883,0.09247117025656515
2024-01-13 00:00:00+00:00,500416900.1301099,16000000.0,161948694.30235502,0.7376802482867211,0.02358610184731721,0.23873364986596163
2024-01-14 00:00:00+00:00,176919600.04880002,0.0,61913785.393180005,0.7407657841528157,0.0,0.25923421584718426
2024-01-15 00:00:00+00:00,635923782.4000382,4000000.0,196719221.42825702,0.7600897628859504,0.004781011711921184,0.2351292254021284
2024-01-16 00:00:00+00:00,2028501015.9090347,1009980.0,180691990.66272599,0.917789464693212,0.0004569625532750623,0.08175357275351293
2024-01-17 00:00:00+00:00,1959065347.630679,234217000.0,241989196.3511269,0.8044545802179813,0.09617695430261632,0.09936846547940234
2024-01-18 00:00:00+00:00,1875744741.623725,0.0,275066134.437887,0.8721104967901382,0.0,0.1278895032098617
2024-01-19 00:00:00+00:00,1917405189.9331546,7526086.0,115100634.402238,0.9398898028109387,0.0036892001354835034,0.056420997053577865
2024-01-20 00:00:00+00:00,658706157.760821,134164122.24,102680654.184177,0.7355317633164894,0.1498118276902887,0.1146564089932218
2024-01-21 00:00:00+00:00,166519922.309744,105473673.0,42568097.35097301,0.529371268641254,0.3353036159865874,0.13532511537215855
2024-01-22 00:00:00+00:00,1468461574.1958742,12984000.0,162266635.51832297,0.8933811925940521,0.007899193011565943,0.09871961439438193
2024-01-23 00:00:00+00:00,1521452368.094023,34001660.0,197308113.10031095,0.8680312817900686,0.019398901425855326,0.11256981678407602
2024-01-24 00:00:00+00:00,1587849310.4094152,790000.0,95823568.559271,0.9426442875259899,0.00046899222883657615,0.05688672024517337
2024-01-25 00:00:00+00:00,1218640887.1851563,105894.11,92450418.66072102,0.9294108370778739,8.076139119543834e-05,0.0705084015309307
2024-01-26 00:00:00+00:00,1207020112.4921384,283689015.0,152074688.568024,0.734740688757756,0.17268797770382388,0.09257133353842019
2024-01-27 00:00:00+00:00,257075475.87481505,0.0,22043332.636784,0.9210252696537002,0.0,0.0789747303462997
2024-01-28 00:00:00+00:00,293887080.536526,0.0,10881742.192436,0.9642950939174203,0.0,0.0357049060825798
2024-01-29 00:00:00+00:00,1568915908.7164989,112000000.0,99809317.664061,0.8810544633578437,0.06289572267566923,0.05604981396648709
2024-01-30 00:00:00+00:00,1732380865.1930935,3427722.0,124135587.18433899,0.9314155172280708,0.0018429166032079107,0.06674156616872122
2024-01-31 00:00:00+00:00,1673526145.1394176,13058881.0,157235824.172362,0.9076403192080368,0.007082510753575553,0.08527717003838757
2024-02-01 00:00:00+00:00,1609553669.3948781,73169987.0,119910195.91015702,0.8928899606188664,0.040590598532495796,0.06651944084863788
2024-02-02 00:00:00+00:00,1273051865.1448562,5929680.0,89994096.41725399,0.9299302533186075,0.004331472248281761,0.06573827443311085
2024-02-03 00:00:00+00:00,171262178.35010803,0.0,102682037.517365,0.6251717263231437,0.0,0.3748282736768564
2024-02-04 00:00:00+00:00,161844072.269705,0.0,10000251.777934,0.9418063306230485,0.0,0.058193669376951376
2024-02-05 00:00:00+00:00,1459766804.5301461,2819600.0,122268722.690546,0.9210727084500718,0.0017790900578683422,0.07714820149205978
2024-02-06 00:00:00+00:00,1381940512.012268,800000.0,103451793.18445,0.9298530931563054,0.0005382883474787665,0.0696086184962159
2024-02-07 00:00:00+00:00,1431668640.4957385,100000.0,125961199.16863102,0.9190737726409656,6.419598408768117e-05,0.08086203137494674
2024-02-08 00:00:00+00:00,1325041734.506038,0.0,81269872.143077,0.9422106226252925,0.0,0.057789377374707566
2024-02-09 00:00:00+00:00,1333499533.4361002,0.0,93025567.29946902,0.9347886922904465,0.0,0.06521130770955351
2024-02-10 00:00:00+00:00,313058672.105561,0.0,35660244.267911,0.897739289170882,0.0,0.10226071082911799
2024-02-11 00:00:00+00:00,264104390.058658,40000000.0,194275871.74579796,0.529925461137708,0.08026000037636796,0.38981453848592396
2024-02-12 00:00:00+00:00,1024760735.1792719,68000000.0,84483465.896167,0.8704742263696267,0.05776201737743153,0.07176375625294179
2024-02-13 00:00:00+00:00,1346888509.494913,40000000.0,83893786.215093,0.9157633413344262,0.02719641113213862,0.05704024753343532
2024-02-14 00:00:00+00:00,1191397902.4862218,112500000.0,138513660.159013,0.8259763949072345,0.07799438309665692,0.09602922199610849
2024-02-15 00:00:00+00:00,991126966.3518378,225000000.0,101600422.52635899,0.7521487181013978,0.1707485189266243,0.07710276297197793
2024-02-16 00:00:00+00:00,991247193.8755322,136000000.0,267307615.92462805,0.7107983041681797,0.09752216194320022,0.19167953388862016
2024-02-17 00:00:00+00:00,143876377.711917,80100000.0,25801145.383259002,0.5760181137559519,0.3206853803633822,0.10329650588066586
2024-02-18 00:00:00+00:00,304768697.9332469,0.0,35610343.609017,0.8953803282139057,0.0,0.10461967178609427
2024-02-19 00:00:00+00:00,666545161.456301,3805000.0,86117847.177898,0.8811280237213818,0.005029954943990186,0.11384202133462795
2024-02-20 00:00:00+00:00,1449613830.664903,1134000000.0,176070263.521417,0.5252825255320809,0.41091659816749954,0.06380087630041963
2024-02-21 00:00:00+00:00,1256371913.4358914,1755000.0,111700540.596458,0.9171753053550796,0.0012811832576678337,0.08154351138725252
2024-02-22 00:00:00+00:00,1327519223.584259,50900000.0,132739432.40777999,0.8784777285431852,0.03368276375096127,0.08783950770585354
2024-02-23 00:00:00+00:00,1071093972.985646,109890.11,101371960.579201,0.9134539117724964,9.371684779889535e-05,0.08645237137970468
2024-02-24 00:00:00+00:00,180104748.829107,0.0,37464015.660469994,0.8278060927157364,0.0,0.17219390728426356
2024-02-25 00:00:00+00:00,181157007.73896697,0.0,25071393.667891998,0.8784289967004605,0.0,0.12157100329953945
2024-02-26 00:00:00+00:00,1433562603.786413,5975000.0,174989085.364314,0.8879150858388691,0.0037007749950191088,0.10838413916611171
2024-02-27 00:00:00+00:00,1347988240.818768,152500000.0,308958970.8444391,0.7449724049035532,0.08427988339036711,0.17074771170607972
2024-02-28 00:00:00+00:00,1863157992.424175,219000000.0,212274716.156569,0.8120342712411295,0.09544843009820313,0.09251729866066752
2024-02-29 00:00:00+00:00,2258697676.587725,37000000.0,244610323.02961498,0.8891432365398072,0.014565162966684947,0.09629160049350784
2024-03-01 00:00:00+00:00,1373411945.6629238,200000000.0,153729997.413793,0.7951934414934876,0.11579824159890506,0.08900831690760726
2024-03-02 00:00:00+00:00,367623066.12569606,142000000.0,342176789.988362,0.4315838556287223,0.1667058276433729,0.40171031672790486
2024-03-03 00:00:00+00:00,355848527.03964496,1170389890.1100001,78562011.361262,0.22174004986391765,0.7293055692887643,0.04895438084731795
2024-03-04 00:00:00+00:00,2266379333.0524096,291790000.0,198068047.100303,0.8222729106615766,0.1058653373258558,0.0718617520125675
2024-03-05 00:00:00+00:00,2349756052.9507947,180545000.0,323826393.09540904,0.8232835069106287,0.0632575115908392,0.11345898149853215
2024-03-06 00:00:00+00:00,1960975507.493238,216055919.316064,159164488.082255,0.8393882957304392,0.09248193524304363,0.0681297690265173
2024-03-07 00:00:00+00:00,1680354250.41655,336000000.0,177647947.90102103,0.7658853996158699,0.15314478730133232,0.08096981308279771
2024-03-08 00:00:00+00:00,2360713846.143924,1390999001.0,306095681.82838804,0.5817706353783535,0.34279562258012375,0.07543374204152269
2024-03-09 00:00:00+00:00,533804441.24523103,2609300000.0,66759992.303002,0.16630124178021918,0.812900374460874,0.020798383758906754
2024-03-10 00:00:00+00:00,1037414002.7594268,124500000.0,112948916.741961,0.813745530511759,0.09765755838964495,0.08859691109859599
2024-03-11 00:00:00+00:00,2558826249.519617,510099500.5,272627232.44538796,0.7657595923054962,0.15265342287755934,0.0815869848169445
2024-03-12 00:00:00+00:00,2443671132.966622,122500000.0,238471553.211981,0.8712949941927135,0.043677578111352706,0.08502742769593391
2024-03-13 00:00:00+00:00,1550242609.9821808,458445493.868944,278094960.939874,0.6779141554137168,0.20047616274910787,0.1216096818371753
2024-03-14 00:00:00+00:00,2641205098.507139,75000000.0,308168682.04474604,0.873306439664073,0.024798522088203684,0.10189503824772336
2024-03-15 00:00:00+00:00,3472004461.9571853,2689773.270405,450618674.36111987,0.8845166084659931,0.0006852379243026594,0.11479815360970426
2024-03-16 00:00:00+00:00,628431794.7555302,100000000.0,145754156.51357397,0.7188765660706409,0.11439213802832733,0.16673129590103178
2024-03-17 00:00:00+00:00,528198118.0157471,0.0,149537092.978253,0.7793576450618015,0.0,0.22064235493819848
2024-03-18 00:00:00+00:00,1945305698.7087584,429950.3,164032523.562548,0.9220471348460494,0.00020379030529974897,0.07774907484865094
2024-03-19 00:00:00+00:00,3120492778.2756205,449550.45,460505880.903812,0.8712935649566447,0.00012552197426485037,0.12858091306909056
2024-03-20 00:00:00+00:00,2657534927.417533,52249750.25,301934220.6513659,0.8823980647400173,0.01734881375521637,0.10025312150476644
2024-03-21 00:00:00+00:00,2211197764.6571035,152410000.0,128548874.417569,0.8872627546710354,0.06115586701508024,0.051581378313884256
2024-03-22 00:00:00+00:00,1816041206.3790834,150137900.0,209908110.879373,0.8345443105295307,0.06899443129359091,0.09646125817687849
2024-03-23 00:00:00+00:00,297351258.549605,10000000.0,80194889.116329,0.7672667122108068,0.025803378669164403,0.20692990912002882
2024-03-24 00:00:00+00:00,194522569.95552304,0.0,221899262.126343,0.4671286540934316,0.0,0.5328713459065685
2024-03-25 00:00:00+00:00,1799481250.7609785,289000000.0,163884569.48497498,0.7989293899711544,0.12830953009597784,0.07276107993286772
2024-03-26 00:00:00+00:00,2180733820.8142805,0.0,186755644.77960202,0.9211165889041223,0.0,0.0788834110958777
2024-03-27 00:00:00+00:00,2926584716.5634627,51180000.8,237922770.735225,0.9100961232690679,0.015915725949557605,0.07398815078137445
2024-03-28 00:00:00+00:00,2234478867.39267,1000000.0,190720289.429503,0.9209791624523448,0.0004121673182467825,0.07860867022940843
2024-03-29 00:00:00+00:00,1985538331.8697894,30000000.0,164518792.385865,0.9107735342245766,0.013761107296783804,0.07546535847863955
2024-03-30 00:00:00+00:00,394546566.84041995,0.0,78773561.31682,0.8335723400914594,0.0,0.16642765990854064
2024-03-31 00:00:00+00:00,497615511.84942806,0.0,56874287.797301,0.8974295147836151,0.0,0.1025704852163848
2024-04-01 00:00:00+00:00,3293022715.4692607,150000000.0,214165529.98927808,0.900424723709124,0.0410151159668274,0.05856016032404861
2024-04-02 00:00:00+00:00,3274462638.927185,0.0,439409001.601685,0.881684386502084,0.0,0.11831561349791599
2024-04-03 00:00:00+00:00,2232100311.602528,330000000.0,154323748.83382398,0.8217053972213657,0.1214832414446331,0.056811361334001075
2024-04-04 00:00:00+00:00,2657112189.352422,147000000.0,197142725.98296896,0.8853337234952897,0.048979511619916066,0.06568676488479427
2024-04-05 00:00:00+00:00,2441655651.853529,1168000000.0,102084254.961847,0.6578197053544189,0.3146772212824925,0.02750307336308862
2024-04-06 00:00:00+00:00,436157236.54758096,1000000.0,48789969.01232999,0.8975403738458343,0.00205783671262765,0.10040178944153805
2024-04-07 00:00:00+00:00,184311723.56419095,101000000.0,63780842.831572995,0.5279737849107847,0.2893215431161515,0.18270467197306361
2024-04-08 00:00:00+00:00,2942606118.500274,0.0,232701391.530326,0.9267153210215904,0.0,0.07328467897840972
2024-04-09 00:00:00+00:00,2521986204.208151,25000000.0,169858081.46720698,0.9282777881328709,0.009201852359302756,0.06252035950782633
2024-04-10 00:00:00+00:00,1489598796.4570804,0.0,176449471.743766,0.8940910205835078,0.0,0.10590897941649226
2024-04-11 00:00:00+00:00,1467824702.4661849,0.0,136852245.79018503,0.9147166375519461,0.0,0.0852833624480539
2024-04-12 00:00:00+00:00,2917798229.383547,0.0,283773197.345689,0.9113644021880858,0.0,0.08863559781191424
2024-04-13 00:00:00+00:00,1749458004.4982567,100000000.0,178262758.17092302,0.8627706717345868,0.04931645512588505,0.08791287313952822
2024-04-14 00:00:00+00:00,990826506.3420149,218900000.0,172457736.061038,0.7168555941712756,0.15837251886146703,0.12477188696725738
