address,flow_symmetry,in_degree,inflow_usd,n_transfers,out_degree,outflow_usd,total_volume_usd
0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0.9960502299802378,4401,1629796573.8626208,23887,2980,1636259422.2732692,3266055996.13589
0xe66baa0b612003af308d78f066bbdb9a5e00ff6c,0.9999711588433858,3284,1631079160.49334,10594,15,1631126204.0596488,3262205364.552989
0x9d3084d0fdabce20f1bd3271d86b0e4f630c64c7,0.9997141030259141,61,1630533112.2136917,2158,49,1630999410.0097494,3261532522.223441
0xecbac8014b1dcf9594dab517e9f33715d069ff39,0.9994983477568147,15,1622665723.2317698,4504,1,1621851709.3317707,3244517432.5635405
0x2d40e0a61fe199bf4ecc9994d6f2c31bd7fd6083,1.0,1,1620026500.0,49,1,1620026500.0,3240053000.0
0x32b24247cbce7c17b0017a2159a9fa481f401b16,0.9705387941709519,41,1621619668.72677,1137,10,1573844797.8899777,3195464466.616748
0x00000000009e50a7ddb7a7b0e2ee6604fd120e49,0.9999977822355305,3426,1584646092.5975394,144850,4108,1584649606.9771345,3169295699.5746737
0x00078dbd620934e6db168e615eb75ccfa3784528,0.9999999999897304,7,1558516138.6240716,157,5,1558516138.6080663,3117032277.2321377
0x2cc5146929a893d1d73bc34fb37815cc1a44ae33,0.9999999999999999,2,1556372505.0,58,1,1556372504.9999998,3112745010.0
0x6ca298d2983ab03aa1da7679389d955a4efee15c,0.999056250837508,2180,1535989404.858713,179052,6337,1537440362.913594,3073429767.772307
0xe08cb5e24862ea86328295d5e5c08972203c20d8,1.0,1,1519569296.685,49,1,1519569296.685,3039138593.37
0xbcc66fc7402daa98f5764057f95ac66b9391cd6b,0.999998939212035,5451,1516591586.8934023,38489,4992,1516589978.111299,3033181565.0047016
0xa9048585166f4f7c4589ade19567bb538035ed36,0.9999998532794946,2673,1505973643.9122245,32655,4015,1505973422.9550104,3011947066.867235
0xcde51b16717139891d40a872215d96a5ef38eee0,0.9999999999999949,110,1505460789.4768102,757,140,1505460789.4768026,3010921578.953613
0x6a391d7301ef685f000cf597c1567e4c22f47fac,0.9999999033160517,5,1499731885.42,663,1,1499731740.42,2999463625.84
0xb9a4406982d990648093c71eff9f1f63a040152e,0.997360292118653,638,1490290561.8263676,13427,418,1486356630.0848174,2976647191.9111853
0xddc25c965443834179438c2eb30e70f34b854a04,0.999999999999999,64,1472497712.8341484,1586,64,1472497712.834147,2944995425.6682954
0xa50dda47dcecc659837d8341740ef7b59695ac1d,0.9999999999999999,13,1471023512.7053163,1488,1,1471023512.7053165,2942047025.410633
0x46f34c24a7ba7a2ac6dd76c3f09b32d41c144d08,0.9075618671880377,22,1520023693.5249622,393,15,1379515541.465572,2899539234.9905343
0x00589aebfcc0f139d585721a66d01c4fb25a6a1e,1.0,36,1435189213.849324,160,11,1435189213.849324,2870378427.698648
0x77021d475e36b3ab1921a0e3a8380f069d3263de,0.9990948059937373,1559,1433431562.2086382,14265,2813,1434730271.4509592,2868161833.6595974
0xd4bc53434c5e12cb41381a556c3c47e1a86e80e3,0.9995292296042138,8239,1422707310.6666563,134580,1995,1422037542.1829257,2844744852.8495817
0x5b9bdd61aa8c3a965fb751cfbfafb3279001b902,1.0,5,1416056621.7089489,350,1,1416056621.7089489,2832113243.4178977
0x982603136ea0efba1343c050730338321c6dfe44,0.9999999999999998,5,1415722549.6630988,522,1,1415722549.663099,2831445099.3261976
0x3cc936b795a188f0e246cbb2d74c5bd190aecf18,0.9298275326075572,14733,1464323424.446628,22105,3,1361568236.692657,2825891661.139285
0x437e7a2f6bd0f01bd91fb446129c62916709d22a,0.9999998087936308,14,1404592149.202953,1249,18,1404591880.635988,2809184029.838941
0x8eb67a509616cd6a7c1b3c8c21d48ff57df3d458,0.9999999999999993,28,1396634433.0637374,7327,500,1396634433.0637364,2793268866.127474
0x22a956c4755d8c4294b358dc346e74250e175622,0.9999999999999997,107,1395307566.8370044,11532,77,1395307566.837004,2790615133.6740084
0x3c9ea5c4fec2a77e23dd82539f4414266fe8f757,1.0,28,1394202776.3767846,1456,24,1394202776.3767846,2788405552.753569
0x8788862b180bb73b642df54fdc6f0eb4682acbed,0.9999999999999998,2,1384477424.8200002,547,1,1384477424.82,2768954849.6400003
0x4f1a5a5d258522254933a6da9648c57fe230d17e,0.9985893654124661,13,1365186335.903454,2955,16,1363260556.8396,2728446892.7430544
0xa5995359b9941e060e366b4ee3ebb6a9f47649be,0.9974372625551491,148,1345591911.5573983,3166,168,1349049170.3812795,2694641081.938678
0x534878a8bd36353d9eef842b5246f735292ad47f,1.0,5,1347002887.589089,229,1,1347002887.589089,2694005775.178178
0xb3464f2e29453a3d1a8c65bc9968123a5eb42850,0.9999999999999998,2,1326236958.094449,347,1,1326236958.0944488,2652473916.188898
0x9e35c78d392586baba578bd7ec0125a98b9eff42,0.9999999999999994,10,1317784710.3510723,492,1,1317784710.3510716,2635569420.7021437
0xe3490297a08d6fc8da46edb7b6142e4f461b62d3,0.9772795205945527,4,1300083712.596053,3015,59,1270545187.3786569,2570628899.9747095
0x182dbccd5b62686b59dd397b8c57fb00daf82ef5,0.9999999999760968,76,1283238073.3623905,1999,76,1283238073.393064,2566476146.7554545
0xe2a112801b541d0edf25a0a7d3470e0ad319a878,0.9999999999999994,1,1265877110.5482826,708,1,1265877110.548282,2531754221.0965643
0xe769a22209688b2359d6ebc46461f89a6b62005b,0.9999999999999998,3,1264440212.885894,466,1,1264440212.8858938,2528880425.7717876
0xd77743524bb28522ded41418e04da6ae11aa7d7e,0.9999999999999994,11,1261782098.0540411,444,29,1261782098.0540404,2523564196.108082
0x56534741cd8b152df6d48adf7ac51f75169a83b2,0.9996120703539552,1728,1261604682.9718103,57216,1408,1261115269.1136966,2522719952.085507
0x14100f81e33c33ecc7cdac70181fb45b6e78569f,0.9659931975496278,686,1280354118.869612,29303,620,1236813369.2826927,2517167488.1523046
0xa791bf3b9d25ab7581dc367bb02c1f9222ffdff5,0.9929697255199258,4,1258758670.3467107,283,4,1249909251.39,2508667921.7367105
0xb9711550ec6dc977f26b73809a2d6791c0f0e9c8,0.9661641917116354,2,1272795973.5512836,347,1,1229729893.0,2502525866.551284
0xe90953abcee82596208507ec28cbea8abb3021df,0.9999970094317906,4,1249909252.3388748,262,4,1249905514.4,2499814766.738875
0xd37bbe5744d730a1d98d8dc97c42f0ca46ad7146,0.9969254500544237,10122,1247874422.764559,87396,20966,1244037770.525962,2491912193.290521
0xbeef01735c132ada46aa9aa4c54623caa92a64cb,0.9999999999999997,46,1241149124.3006315,6422,402,1241149124.300631,2482298248.6012626
0x5c7bcd6e7de5423a257d81b442095a1a6ced35c5,0.999725390921595,10071,1235597338.6327176,107193,44,1235258032.386276,2470855371.0189934
0x807cf9a772d5a3f9cefbc1192e939d62f0d9bd38,0.9994423165964027,6905,1234987554.5959978,185551,10356,1234298822.5331504,2469286377.1291485
0x83a1a5842563efc4cd6203457b71fa61ea504395,1.0,28,1231041989.8345928,235,1,1231041989.8345928,2462083979.6691856
0x79141b5e4ef640f891934e785328c8c49f5b0f99,0.9999999999999996,8,1218461445.956592,260,1,1218461445.9565926,2436922891.9131846
0x04febcb5f48e2a71a9d4e5f56dfac9878eb0f2ba,0.9999999998295852,8,1205846665.026357,621,10,1205846665.231851,2411693330.2582083
0xf0d76d3b9042e7b01e647c9c24573b7d3ff8d650,0.9988112120196517,13786,1197902091.1513085,102045,18948,1196478039.5437138,2394380130.6950226
0xadc0a53095a0af87f3aa29fe0715b5c28016364e,0.9999999999999994,18,1193094486.700297,21884,42,1193094486.7002964,2386188973.4005938
0x42a178633240601d3485e1f51d8b62ea58c9b5ae,0.9996925981415954,7,1192572490.9499657,3104,1,1192205891.9499655,2384778382.899931
0xbbe1932529ad1a71539bad6c887674cb56764ed9,0.9999984948432965,78,1179388063.181969,1075,42,1179386288.0181196,2358774351.2000885
0x2b5431e034ace47318edfdd4f693224562c27c6e,1.0,12,1176225845.6450393,5113,1,1176225845.6450393,2352451691.2900786
0xb2f72662ed42067ccce278f8462a0215b6adcabb,0.9999999999999994,251,1174079796.3562298,19032,251,1174079796.356229,2348159592.7124586
0x838c5472d7782e8cf8f6c8ddbaba9191eed79bb5,0.9990988773321634,8,1170445895.637915,816,5,1169391180.3098793,2339837075.947794
0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,0.9252696076741344,818,1114071610.2364836,11819,1470,1204050798.8119743,2318122409.048458
0x799090cb5182ae2413baae5f887dc2838f55299e,1.0,13,1156002816.336546,17,1,1156002816.336546,2312005632.673092
0xd0a61f2963622e992e6534bde4d52fd0a89f39e0,0.9999999999999998,325,1149383455.735974,1122,1,1149383455.7359743,2298766911.4719486
0x8d90113a1e286a5ab3e496fbd1853f265e5913c6,0.9999955863483865,2283,1142038110.059201,68662,7477,1142043150.6397955,2284081260.6989965
0xc45a525be77a208ef610449f30345ba5380d42dd,0.9996617638003165,32,1135921260.921573,567,23,1136305600.6096022,2272226861.531175
0x6455327f820edd69c4cd665b995e0fec679d7f9e,0.9999999999999998,15,1134439889.714851,2077,1,1134439889.7148511,2268879779.429702
0x454d2613c2d0cb8a111306f98fc779391710e605,0.9999999999999998,3,1122664091.784832,597,6,1122664091.7848318,2245328183.569664
0xcafd2f0a35a4459fa40c0517e17e6fa2939441ca,0.9999999910798618,3438,1121058946.1404774,18932,1184,1121058936.1404767,2242117882.2809544
0xd7852e139a7097e119623de0751ae53a61efb442,0.9999999999999991,7,1108254065.1153588,12781,61,1108254065.1153579,2216508130.2307167
0x26b70d2242c5f41ab8ab1002968032a7c4d45867,0.9999999999999998,2,1094152140.0280337,555,1,1094152140.028034,2188304280.0560675
0xe02cff66139fdbf60a7e05f7ce82ca657540ad6f,0.9995420384841053,3,1091785800.000001,3678,1,1091285804.1200006,2183071604.120002
0xd529d31b3a550691c6cb96d223ca5f38008ad783,0.9999999999058764,16,1088233616.1296499,897,2,1088233616.0272214,2176467232.1568713
0x64b0f28ebf14d3fe14108af269a097084c10b1f4,0.999999999999996,3,1086569832.5876923,1008,5,1086569832.587688,2173139665.17538
0x39f6a6c85d39d5abad8a398310c52e7c374f2ba3,0.99908256385583,238,1075289108.0729666,27473,9941,1076276523.05634,2151565631.129307
0x45312ea0eff7e09c83cbe249fa1d7598c4c8cd4e,0.9999999999999989,1695,1074153750.469564,32384,2376,1074153750.4695628,2148307500.939127
0x5ee84d30c7ee57f63f71c92247ff31f95e26916b,0.9846555341069871,293,1081655105.9515536,1881,134,1065057686.0702767,2146712792.0218303
0x5797f722b1fee36e3d2c3481d938d1372bcd99a7,0.9978267306951981,87,1071950076.2398223,1931,115,1074284786.3907008,2146234862.6305232
0x1689a089aa12d6cbbd88bc2755e4c192f8702000,0.9999959879729887,41655,1071721915.1470608,63616,1,1071726214.9415838,2143448130.0886445
0x6a955df8f99d2a3054f9e270658b8f4bf4fdde08,0.9930945474041146,48,1058201044.649667,3606,36,1065559213.2851163,2123760257.9347835
0x3058ef90929cb8180174d74c507176cca6835d73,0.9978499852395043,741,1057144906.7080674,25490,576,1059422681.110058,2116567587.8181252
0x3afdc9bca9213a35503b077a6072f3d0d5ab0840,0.9884785228882627,979,1060660288.6922487,5933,907,1048439915.4527522,2109100204.145001
0xc882b111a75c0c657fc507c04fbfcd2cc984f071,0.7206859220587635,3,881645373.705592,189,1,1223342022.8149042,2104987396.5204964
0x6759610547a36e9597ef452aa0b9cace91291a2f,0.9999999990476189,3,1050000000.0649999,46,1,1050000001.065,2100000001.13
0xef2016265905ec52de31d98875e7f16f19024d21,1.0,2,1036760621.2800001,235,1,1036760621.2800001,2073521242.5600002
0xf5213a6a2f0890321712520b8048d9886c1a9900,0.9976480234661842,44,1035105734.458714,32550,32,1032671190.0612489,2067776924.5199628
0xcf5540fffcdc3d510b18bfca6d2b9987b0772559,0.999896701843987,568,1020905907.1900617,62538,11615,1020800449.4923862,2041706356.682448
0x403466a60252e6339572757645426c62894b8bb6,0.9993254547450012,225,1014902022.9897397,1566,148,1015587082.4372357,2030489105.4269753
0x82bdff92b259d83382c28a2d0cf3229e0d8b0b98,0.9968062074581375,420,1003425211.5538284,2679,22,1006640211.5538279,2010065423.1076562
0x714cd34d1ef9edda6a20cf13e0b99227d0b25b88,0.9999999058068814,19,997949665.4595279,584,1,997949759.459528,1995899424.919056
0xa7c0d36c4698981fab42a7d8c783674c6fe2592d,0.5230769057632787,3,1300000043.0295,9,1,680000000.0,1980000043.0295
0xcd40532686b94abc88b06b9705aacbc14c8364d6,0.9999999999951701,15,988475446.9052519,412,14,988475446.9100261,1976950893.815278
0x7ffbafdc1e4f0a4b97130b075fb4a25f807a1807,0.9902161239578585,3,986576841.9767479,2794,1,976924296.4488,1963501138.4255478
0x4587f31ad6f2ff5296053422f8ccf351db368411,0.9999999999999333,2,978386200.7951422,252,2,978386200.7952075,1956772401.5903497
0x8afd8542540a2c5ce26d01ac3ae6cc1e9c32568f,0.9999999999999999,20,974971611.943838,1831,5,974971611.9438381,1949943223.8876762
0xb28ca7e465c452ce4252598e0bc96aeba553cf82,0.9999999994899212,5170,953211172.7837358,46482,445,953211172.297523,1906422345.0812588
0xe078cfc04bc30d419af771dd04c26d024e3bc1f3,0.9982559075462473,41,946291221.7906176,5233,25,947944524.6826929,1894235746.4733105
0x60a0b09603e10d248fa7c980890d698c0f6dbcd1,1.0,2,943692862.020778,44,2,943692862.020778,1887385724.041556
0x4cea13f90c9fafbe9e0cf9f990b05d5413bc9faf,0.9999999998030676,7,938393336.5748,112,2,938393336.39,1876786672.9648
0x663dc15d3c1ac63ff12e45ab68fea3f0a883c251,0.9999998993740353,5267,938028035.8315138,396641,30793,938028130.2214992,1876056166.0530128
0x22f9dcf4647084d6c31b2765f6910cd85c178c18,0.9999999999999998,43772,937858095.1254696,517588,55775,937858095.1254693,1875716190.250939
0xd1f6a06e614eb10b880584684fe132caa6d4d95b,0.9999999999999998,10,937778782.0322622,1590,3,937778782.032262,1875557564.0645242
0x91db9e27e750c43a96926b2e04d795c24f13f67b,0.9999999999999999,20,933668064.9909999,3014,2,933668064.991,1867336129.9819999
0x555ce236c0220695b68341bc48c68d52210cc35b,0.9993668065123289,67,932875507.0430956,147469,7315,933466571.9974431,1866342079.0405388
0xb224228b0fe71cebf95ee25339166cd626759b52,0.9940980848735376,367,929824436.6966581,2795,191,935344762.0965331,1865169198.7931912
0x4e185fe2c41860b1d71c6c5b38237ba33ae8210d,0.9999989054847777,45,930836094.679689,639,24,930835075.8654139,1861671170.545103
0xd48573cda0fed7144f2455c5270ffa16be389d04,0.9999999779610955,10,929963745.9140292,113,10,929963725.418647,1859927471.3326764
0xb4d3796a4f9b4b4181661ae0372bd8c604f34c65,0.9980348280186631,75,930365615.7481732,1889,127,928537287.3077056,1858902903.0558789
0x50de1986cf5befe0c8ee74d6df6dffe842dc2632,0.9991177068996342,109,919233697.2544252,751,69,920045447.00434,1839279144.2587652
0xfe98f85eafe3c7bf23af3a7b406adcc1db43e36b,0.9999999930792732,26,914604404.5268656,2154,2,914604398.1971384,1829208802.724004
0x06fd4ba7973a0d39a91734bbc35bc2bcaa99e3b0,0.9999999999999998,35,910355634.2891425,11212,1,910355634.2891423,1820711268.5782847
0x5141b82f5ffda4c6fe1e372978f1c5427640a190,0.9999999999999981,3286,907781715.626635,31842,464,907781715.6266333,1815563431.2532682
0x379d67fd8921be4e6f6196f7c7aef352469f1dbb,0.9999999995510627,8,898080847.80516,619,4,898080847.401978,1796161695.207138
0xa568c38585ea73b262745b328e40e8e6fd6847f9,0.9999999999999993,4,894541308.6579698,2963,2,894541308.6579704,1789082617.3159404
0x9182a3214056f0b13d9a26f54a1994f9178a8d84,0.9951002813591172,38,895946491.1502413,251,26,891556605.4263189,1787503096.57656
0xdb243d5f2dd73d8405739ce290a587ef11e0515c,0.9981935195712945,45,892724195.3527259,909,33,894339802.702921,1787063998.055647
0x3fcbef8f606fdbd52fabd3dcb3b503e33279c1f6,0.9995771866102189,34,893707074.107523,912,73,893329202.7900482,1787036276.897571
0x54edc2d90bbfe50526e333c7ffead3b0f22d39f0,0.7749807967628596,5,996084758.9185,113,65,771946560.11,1768031319.0285
0xf2b26fdc5fa96094b3ed26dcb89c520cb63ccfea,0.795462960500013,15,977817938.7396522,117,14,777817952.379864,1755635891.1195161
0x0da9d9ecea7235c999764e34f08499ca424c0177,0.9999999999999996,1,877383256.6332489,8568,1,877383256.6332486,1754766513.2664976
0x6b86ba08bd7796464cea758061ac173d0268cf49,1.0,1,876999999.998062,15,2,876999999.998062,1753999999.996124
0x58c641ad788fdc393f5ad5b9ae8d1aff90f6659a,0.9999999999999999,14,872677070.541899,899,33,872677070.5418988,1745354141.083798
0xaf64555ddd61fcf7d094824dd9b4ebea165afc5b,0.9960008791935208,52,868815088.6253811,433,44,872303535.8451449,1741118624.470526
0x77d5f03822f94b39ad6117f6a46761ec5879031b,0.9999999999999992,8244,870024585.5094732,69126,7484,870024585.5094739,1740049171.0189471
0x1971773285a553c2100c97a3a3ad04519f4e2186,0.9988696369688341,20,870044709.1546897,1810,15,869061242.7799997,1739105951.9346895
0x370eae917b3171653870f3656bb3952f97eb4b43,1.0,13,866216374.4495809,669,1,866216374.4495809,1732432748.8991618
0xdfebf09498249bfaf3690c12179c78774d7c5ad3,0.9999999999999999,9,865558646.1250819,377,1,865558646.125082,1731117292.250164
0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,0.9999999999999999,52033,865395973.032336,361341,12612,865395973.0323359,1730791946.064672
0x183f6eb729a3cea2e44499b52e7f9b462dfed0c9,0.9999919447997501,18,855968788.5841963,1907,2,855961893.5841966,1711930682.168393
0xc3160202af27d3f8fe12f34f011a0a7f55c60172,0.9999999999999999,3,847123233.5102249,238,1,847123233.5102248,1694246467.0204496
0xe76ada2ade5585859789b3500dde494e5479fb75,0.9999999245753467,12,845578851.0188055,3400,13,845578787.2413138,1691157638.2601194
0x770dd189825227014a8dcf0d0d2c3656bd5e689a,0.9986017971980788,79,843912171.6964252,509,52,842732211.3333839,1686644383.029809
0x28104d4f703ee5b5011cefe106f54efd56f33f95,0.9999999990657343,4756,842692795.0850418,46822,488,842692794.2977428,1685385589.3827846
0x05cdb1526f6e224e02919a4c018d9784ea25eb3d,0.9908887407588791,1914,838044380.1548525,21039,2718,845750229.7513547,1683794609.906207
0x136f8ecb44e2c9c31c5895579fe84de36585af2d,0.9999999999999999,2,839999069.738849,713,2,839999069.7388492,1679998139.4776983
0xef4fb24ad0916217251f553c0596f8edc630eb66,0.9999750500839706,11157,838962638.0393969,210399,92,838941705.992026,1677904344.0314229
0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,0.9693833719186855,53485,824427192.6865562,503886,13465,850465581.0783924,1674892773.7649486
0x5f65f7b609678448494de4c87521cdf6cef1e932,0.977515812669333,10723,816047093.8866248,53236,13025,834817282.042957,1650864375.9295816
0x5777d92f208679db4b9778590fa3cab3ac9e2168,0.9946896272634453,2084,818956249.8586984,36321,2728,823328430.710373,1642284680.5690713
0xbec9e850fb0d505d8484e2e2f6dbc3bd9934fa84,1.0,9,814094052.933419,89,37,814094052.933419,1628188105.866838
0xc0979af67786f30dea9335665592d6813b21b819,0.9999999999999996,16,812101417.3056229,180,9,812101417.3056233,1624202834.611246
0x7f520b541e4c8c01b950fec2fbf1006c22f3a6dc,1.0,15,811918979.0126609,2237,2,811918979.0126609,1623837958.0253217
0x7fa9a18f72955a15f1e2d94ddf0a6d0485b1debb,0.9907964181990563,56,805293285.0776898,317,42,812773714.4442341,1618066999.521924
0xc94ebb328ac25b95db0e0aa968371885fa516215,0.9889016465671359,34849,811297025.690307,223480,22427,802292964.5601646,1613589990.2504716
0x07ae8551be970cb1cca11dd7a11f47ae82e70e67,0.999243433446537,255,797173586.8022449,20508,5884,796570471.9291662,1593744058.731411
0x1f4423ec8a613071ebafdc3eaa7ea1fde3d442f5,0.9999999999999996,5,796636370.4053082,316,1,796636370.4053079,1593272740.810616
0x667cc3145f9f63bd796a1a62ef504aaa160550e5,0.9999999999999997,22,794394475.8521801,281,1,794394475.8521799,1588788951.70436
0x5d7f34372fa8708e09689d400a613eee67f75543,0.9907105710867236,15,789357937.872006,684,7,796759377.47,1586117315.3420062
0x171c53d55b1bcb725f660677d9e8bad7fd084282,0.9999999999999999,65,792595551.8453321,904,55,792595551.845332,1585191103.6906643
0x58de74647f46683d886f8fc12198c2f53f63a7d4,0.9999999999999843,28,791028625.1346523,2090,29,791028625.1346399,1582057250.269292
0x02d967c88481d54e7fda18163b511895e1e49d4a,0.9960580422034565,15,789165297.3082818,488,13,792288465.0,1581453762.308282
0x76e50320502e6e78c9a07f30564de4032c71b308,1.0,4,790382880.0,109,1,790382880.0,1580765760.0
0xa7a93fd0a276fc1c0197a5b5623ed117786eed06,0.0,1,1580000000.0,15,0,0.0,1580000000.0
0xa564aa59942c30b4e10a688264d083fa9796fc04,0.9999999999999997,7,786912185.6614478,902,1,786912185.661448,1573824371.3228958
0x9c2e658ffc8ea7fad00a4829bd4b554e8a716f73,0.9994567627468992,17,784421143.1531479,12016,11,784847501.5539951,1569268644.707143
0xc186fa914353c44b2e33ebe05f21846f1048beda,0.9951131125148241,145,780935992.8159688,12761,189,784771080.7894064,1565707073.6053753
0xc0ccad04dfaf6a488d193fc1c9aea041a70ac07a,0.9999999999999999,6,781846371.7772578,120,1,781846371.7772579,1563692743.5545158
0x6aea888bcf4fd52213e9d03e7c69a45d98b35065,0.9999999999999999,2,780400000.0638,50,1,780400000.0638001,1560800000.1276002
0x25cbe3bf7a1479a3e08e1134987a286027f5e56e,0.9999999999999999,3,775657000.2138271,196,1,775657000.213827,1551314000.4276543
0x0f4a1d7fdf4890be35e71f3e0bbc4a0ec377eca3,0.999999999999998,1467,773030336.1760741,19089,2179,773030336.1760726,1546060672.3521466
0x3fa5680ee67b95ce8d85b491229c98b52970e31b,0.9999987017778049,4,770106000.23,188,4,770107000.0,1540213000.23
0x6aa7a8539543210563af6cf575cc5079b194d0c8,0.9999999999999978,1577,767402318.207383,21097,315,767402318.2073814,1534804636.4147644
0xf4fd18613affe55d9c4c7853c8afb9195ccedcea,0.9999999999999997,1,764156930.8704852,342,1,764156930.870485,1528313861.7409701
0x74882149e6a43b8e69cac6aef92d753e96054b78,0.999344868612817,15,763205686.3341671,2938,14,762705686.3341731,1525911372.6683402
0x0e72594bf00b6595f2b6dc25e4c3ba9740bca06b,0.9749538219854742,25,771502716.619569,1678,26,752179522.240425,1523682238.859994
0x2a8f86da8667b00838fd98fc7faff9b5bad22620,0.9999999882601073,21,753578539.2418069,1552,1,753578530.3948756,1507157069.6366825
0xabe511c2bb9a16fcf849bf301a8853f0942cb2db,0.9999972741644455,6377,750985862.5589597,17915,32,750983815.4949946,1501969678.0539544
0x6a6c2a76f9b8741e2d45c4d5313ae7505e78deaf,1.0,3,750787320.15504,523,1,750787320.15504,1501574640.31008
0xea396eea989d901446974f589a4db0a1f95ac485,0.9893511985153413,2105,752784376.0235901,7484,3,744768124.6425622,1497552500.6661522
0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88,0.9929005403954219,27077,745234636.5406405,148866,38667,750563229.871797,1495797866.4124374
0xb23360ccdd9ed1b15d45e5d3824bb409c8d7c460,0.9995927895524106,266,746478418.7655948,351035,98917,746174444.9545735,1492652863.7201684
0x085a393044b24217b3e099654bb97f01d1563b62,0.9999999999999968,15,746271770.986356,641,30,746271770.9863536,1492543541.9727097
0xbeefff209270748ddd194831b3fa287a5386f5bc,0.9999999999999999,8,744670023.634365,2011,68,744670023.6343648,1489340047.2687297
0xbe84c0e15c37b1fd5b278496b1bd3f06198f8308,1.0,2,740827599.786,126,1,740827599.786,1481655199.572
0xb54647cd7adac402142d9085db627c2a26ac19e4,0.9999999999999999,12,739462865.4734241,700,1,739462865.4734242,1478925730.9468484
0x75b345aaaf2ea21f89a554900e63b4905277bb1a,0.996852093972349,242,737777009.4413143,1880,280,735454556.7462317,1473231566.187546
0xe003fb41255b595f8af852a58b41df950fb9becf,1.0,63,730865289.0824361,804,2,730865289.0824361,1461730578.1648722
0xf3b0073e3a7f747c7a38b36b805247b222c302a3,0.942772140179723,40705,750435214.6364121,77483,2,707489413.3690001,1457924628.005412
0xc4db5db4c8945c120b0425a68435b2a15852e611,0.9941638181148039,105,730568316.988902,1522,69,726304587.4113932,1456872904.4002953
0xe0d76d96d0dae82952dcc150b66f19a78dd5e045,0.9956120350702872,44,728218333.1828321,353,39,725022936.6756519,1453241269.858484
0xf954a5ac1099f444ed3b59d7da9414296a37b84c,1.0,7,717787232.395101,154,28,717787232.395101,1435574464.790202
0x02c6b2a3a11e95b609d0bdb4e74b04ff48dba819,0.99768027388261,579,716764641.7507261,5445,615,715101944.0912353,1431866585.8419614
0xa4ddc66bc60dc913ad90be23300072c529b4dd85,0.9992581658828575,6,711204250.927444,315,6,711732238.1839991,1422936489.111443
0x3d3b95e3973da277b693590786342dbd35b342e1,1.0,10,709546274.514621,886,1,709546274.514621,1419092549.029242
0xaa096c42104e06cb4feeb2e219c41b818038b7a5,0.9999999999999998,12,708205663.9350789,372,1,708205663.935079,1416411327.8701577
0xb60c61dbb7456f024f9338c739b02be68e3f545c,0.9998953009024064,54,706603590.2492489,1133,70,706677578.754034,1413281169.003283
0xe02011e07e3075916309cd499c03f6f6e8ac1cb0,1.0,22,704356956.1033388,938,1,704356956.1033388,1408713912.2066777
0x22ce4fa4417b0a3e36134a753e401c2b1f3d40d5,0.9933920877253573,211,706009094.0553452,1696,26,701343847.8967274,1407352941.9520726
0x3a23f943181408eac424116af7b7790c94cb97a5,0.9999999781977463,18853,703158554.2409784,159690,545,703158569.5714198,1406317123.8123982
0xe3dde4c065e2ddd2ba9c9499fb130d21ca02a44c,0.9999999999999994,26,701027973.9972643,526,1,701027973.9972639,1402055947.9945283
0x52c5233d3d12e9d5522759ace8b551d926b797d1,0.9999999970434503,20,699184871.0117564,5107,2,699184868.9445816,1398369739.956338
0x0fbef46bfcb0cea898100a32e8b7ea1c492cc8ca,0.9999972102014312,13,697010173.6879851,113,9,697008229.1700001,1394018402.857985
0xa5ef1bb0ffeb8af1f6852be2ac0cc0bf9d92df7e,0.9724439666878092,58,706165669.470701,397,44,686706544.7588408,1392872214.2295418
0x111c9e55d7738464dc7ba9cec088faabc64eedfa,0.9999999987742426,40,696183002.5202742,5673,53,696183001.6669227,1392366004.1871967
0xfd6ead5eab787df0decf409f6b088312e7b38e6b,1.0,2611,693272509.5342958,36480,2,693272509.5342958,1386545019.0685916
0x756b86fd69914db92229c07c7393d7d9948fed33,0.9958023419611504,102,683656863.8905004,1360,212,686538718.661873,1370195582.5523734
0x742eb54bb0ca1ad23b30f1a069351eb8480a24e0,0.9999999999999997,13,684805510.288779,3879,1,684805510.2887788,1369611020.5775578
0x66f791456b82921cbc3f89a98c24ea21784973a1,1.0,1,683002000.0,155,1,683002000.0,1366004000.0
0x000000000dfde7deaf24138722987c9a6991e2d4,0.9988008648640936,24,675308815.119839,913,21,676119573.8569249,1351428388.9767637
0x8be0b477318d23f13abfc9d18f3cd4df54871b76,0.9999999999999994,14,672988603.5449297,1389,1,672988603.5449301,1345977207.08986
0x00c600b30fb0400701010f4b080409018b9006e0,0.999999992379315,540,670289451.1897447,10172,185,670289446.0816799,1340578897.2714248
0xbe8e3e3618f7474f8cb1d074a26affef007e98fb,1.0,1,664055865.125105,6,1,664055865.125105,1328111730.25021
0xe08d97e151473a848c3d9ca3f323cb720472d015,0.9999999999999966,230,663598806.9609653,7168,208,663598806.960963,1327197613.9219284
0x18e24850fdeceee577da1e08c63b260cff69b962,0.9931311890648574,109,657818997.2088863,1294,73,662368682.4580501,1320187679.6669364
