,USDT_mcap,USDC_mcap,DAI_mcap,USDS_mcap,USDe_mcap,PYUSD_mcap,USDD_mcap,BUSD_mcap,USD0_mcap,USD1_mcap,BUIDL_mcap,RLUSD_mcap,USDf_mcap,USYC_mcap,USDG_mcap,USDY_mcap,GHO_mcap,USDTB_mcap,total_supply
2024-04-01,104430769909.0,31790934909.0,4835983113.0,,1537922390.0,158328446.0,731020309.0,84511464.0,,,274807253.0,,,42647501.0,,46736912.0,41244676.0,,143974906882.0
2024-04-02,104642068610.0,31990864846.0,4899900513.0,,1559999364.0,158278372.0,729395706.0,84511464.0,,,280072652.0,,,42647501.0,,61736912.0,41128905.0,,144490604845.0
2024-04-03,105262851088.0,32165088086.0,4905662706.0,,1790677759.0,159616047.0,728467447.0,70511464.0,,,279822652.0,,,42584520.0,,47736912.0,45230441.0,,145498249122.0
2024-04-04,106128909629.0,32195126362.0,4877319619.0,,1977471671.0,159695294.0,725344558.0,70511464.0,,,280655752.0,,,42585193.0,,47736912.0,45230441.0,,146550586895.0
2024-04-05,106577580717.0,32336584375.0,4930671598.0,,2002735578.0,160380234.0,725937529.0,70511464.0,,,280655752.0,,,42682177.0,,47736912.0,45229914.0,,147220706250.0
2024-04-06,106790630717.0,32230297819.0,4984402452.0,,2011963515.0,159771060.0,729429003.0,70511464.0,,,280655752.0,,,40760132.0,,85233265.0,45203312.0,,147428858491.0
2024-04-07,106876390717.0,32255081128.0,5051518842.0,,2039435780.0,159776151.0,729615577.0,70511464.0,,,280655752.0,,,40760132.0,,85233265.0,45196814.0,,147634175622.0
2024-04-08,106877390717.0,32235006842.0,5021897481.0,,2069554812.0,159753991.0,729822244.0,70511464.0,,,280655752.0,,,40760132.0,,85233265.0,45199135.0,,147615785835.0
2024-04-09,107027788864.0,31925953622.0,4804709294.0,,2219246101.0,160770798.0,729449107.0,70511464.0,,,286346990.0,,,40762040.0,,85233255.0,44913321.0,,147395684856.0
2024-04-10,107160428303.0,31616443554.0,4745275334.0,,2279882588.0,160147590.0,729378331.0,70511464.0,,,285964233.0,,,40762676.0,,92180975.0,46188776.0,,147227163824.0
2024-04-11,107238627404.0,31517808937.0,4791804133.0,,2329462344.0,161122649.0,725332768.0,70511464.0,,,288064383.0,,,40763309.0,,92180975.0,47180845.0,,147302859211.0
2024-04-12,107277465966.0,31549341681.0,4809921396.0,,2361351745.0,161479024.0,725332034.0,70511464.0,,,288464383.0,,,40763942.0,,92180975.0,47159184.0,,147423971794.0
2024-04-13,107330394387.0,31264179381.0,4879073069.0,,2390820850.0,161098820.0,725334610.0,70511464.0,,,293464383.0,,,40767511.0,,92180975.0,46888874.0,,147294714324.0
2024-04-14,107660374387.0,31652420433.0,5066747800.0,,2369806385.0,160284046.0,725332072.0,70511464.0,,,293464383.0,,,40767511.0,,92180975.0,46950150.0,,148178839606.0
2024-04-15,107695174387.0,31594412347.0,5013641149.0,,2359305918.0,161323556.0,725332034.0,70511464.0,,,293464383.0,,,40769412.0,,92180975.0,47185052.0,,148093300677.0
2024-04-16,108064841620.0,31704938570.0,4933211904.0,,2358952597.0,161925076.0,725332034.0,70511464.0,,,293464383.0,,,40769412.0,,92191185.0,47157508.0,,148493295753.0
2024-04-17,108741585291.0,31899526710.0,5038634509.0,,2358952597.0,167701076.0,725332034.0,70511464.0,,,293864383.0,,,40712340.0,,92191185.0,47159466.0,,149476171055.0
2024-04-18,109092586086.0,29831505528.0,4942929906.0,,2365059033.0,166499401.0,725332034.0,70511464.0,,,293864383.0,,,40712974.0,,92191185.0,47097264.0,,147668289258.0
2024-04-19,109517186689.0,32394404539.0,4983628640.0,,2364867163.0,165881396.0,725332034.0,70511464.0,,,297364383.0,,,40713605.0,,92191185.0,47125279.0,,150699206377.0
2024-04-20,109818107184.0,30952792378.0,5026871069.0,,2364867163.0,165321431.0,725332034.0,70511464.0,,,298364383.0,,,40715776.0,,92191185.0,47125684.0,,149602199751.0
2024-04-21,109834873894.0,31005255269.0,5084628478.0,,2364867163.0,162490012.0,725332034.0,70511464.0,,,298364383.0,,,40715776.0,,92191185.0,46972311.0,,149726201969.0
2024-04-22,109832373894.0,33263733245.0,5109574475.0,,2362804802.0,161774097.0,725332034.0,70511464.0,,,298364383.0,,,40715776.0,,92191185.0,47108880.0,,152004484235.0
2024-04-23,110176193831.0,33113780540.0,5169522878.0,,2372794749.0,161329893.0,725332034.0,70511464.0,,,304614383.0,,,40717668.0,,92197006.0,49098600.0,,152276093046.0
2024-04-24,110369006778.0,32776174319.0,5179273924.0,,2372794749.0,161171702.0,725332034.0,70511464.0,,,304614383.0,,,40718299.0,,92197006.0,49096720.0,,152140891378.0
2024-04-25,110369006778.0,32776174319.0,5152864745.0,,2369978504.0,160402998.0,725332034.0,70511464.0,,,304614383.0,,,40718931.0,,92197006.0,49029397.0,,152110830559.0
2024-04-26,110369006778.0,32776174319.0,5152864745.0,,2368160028.0,168532633.0,725332034.0,70511464.0,,,349430247.0,,,40719564.0,,92197006.0,48968947.0,,152161897765.0
2024-04-27,110369006778.0,32776174319.0,5152864745.0,,2356160028.0,167578035.0,725332034.0,70511464.0,,,349430247.0,,,40721435.0,,92197006.0,48979582.0,,152148955673.0
2024-04-28,110347920449.0,32790717363.0,5233382290.0,,2352259035.0,166932843.0,725332034.0,70511464.0,,,349430247.0,,,40721435.0,,92197006.0,48943419.0,,152218347585.0
2024-04-29,110347842716.0,32786787070.0,5220228876.0,,2351759035.0,166953212.0,725332034.0,70511464.0,,,349430247.0,,,40721435.0,,92197006.0,49010227.0,,152200773322.0
2024-04-30,110412147302.0,32613350059.0,5196443681.0,,2345859065.0,166829598.0,725332034.0,70511464.0,,,375057330.0,,,40608130.0,,94281612.0,49012604.0,,152089432879.0
2024-05-01,110402299123.0,32769862308.0,5177369095.0,,2335068009.0,192397196.0,725332034.0,70511464.0,,,375057330.0,,,40608759.0,,94281612.0,48998570.0,,152231785500.0
2024-05-02,110350061982.0,32640836848.0,5131533729.0,,2314065714.0,192321533.0,736974754.0,70511464.0,,,384768812.0,,,40609388.0,,94281612.0,48999700.0,,152004965536.0
2024-05-03,110339251952.0,32789477418.0,5196508370.0,,2302561620.0,207235341.0,736443396.0,70511464.0,,,384768812.0,,,40610017.0,,92391612.0,50800986.0,,152210560988.0
2024-05-04,110503046757.0,33082677920.0,5259423092.0,,2297061077.0,192282696.0,735055538.0,70511464.0,,,381768812.0,,,40708105.0,,92391612.0,51103233.0,,152706030306.0
2024-05-05,110634861194.0,33212705768.0,5359966945.0,,2292560769.0,192087003.0,734649735.0,70511464.0,,,381768812.0,,,40708105.0,,92391612.0,51228021.0,,153063439428.0
2024-05-06,110636188433.0,33237118919.0,5381020141.0,,2292060769.0,193076259.0,734614370.0,70511464.0,,,381768812.0,,,40708105.0,,92391612.0,51338427.0,,153110797311.0
2024-05-07,110821623436.0,32871551343.0,5298037980.0,,2291560881.0,217958709.0,734395463.0,70511464.0,,,381768812.0,,,40709989.0,,92415819.0,50767708.0,,152871301604.0
2024-05-08,110787681018.0,32892068111.0,5326701230.0,,2293558875.0,219626296.0,734392825.0,70511464.0,,,382766347.0,,,40710616.0,,92415819.0,50453310.0,,152890885911.0
2024-05-09,110789599190.0,32705018689.0,5345800382.0,,2293558875.0,219822767.0,734576428.0,70511464.0,,,382766347.0,,,40711244.0,,92415819.0,52183122.0,,152726964327.0
2024-05-10,110739444345.0,32712102979.0,5369776222.0,,2294468143.0,244794805.0,725332047.0,70511464.0,,,382766347.0,,,40711871.0,,92415819.0,51568005.0,,152723892047.0
2024-05-11,110603634075.0,32712591902.0,5389227165.0,,2301187471.0,250171663.0,725556661.0,70511464.0,,,382766347.0,,,40713726.0,,92415819.0,51838946.0,,152620615239.0
2024-05-12,110603634065.0,32726303585.0,5399953108.0,,2301686968.0,250129737.0,725557722.0,70511464.0,,,382766347.0,,,40713726.0,,92415819.0,51558196.0,,152645230737.0
2024-05-13,110588634065.0,32720396210.0,5403007833.0,,2305183458.0,250174080.0,726284237.0,70511464.0,,,382766347.0,,,40713726.0,,92415819.0,52868053.0,,152632955292.0
2024-05-14,110595556329.0,32748090146.0,5402107390.0,,2308180439.0,245327782.0,727845612.0,70511464.0,,,381066347.0,,,40715607.0,,92415819.0,54303233.0,,152666120168.0
2024-05-15,110683196744.0,32521671358.0,5371420784.0,,2311177408.0,245277585.0,735440293.0,70511464.0,,,381066347.0,,,40716233.0,,92415819.0,54720863.0,,152507614898.0
2024-05-16,110717237401.0,32898068053.0,5395696644.0,,2317656025.0,245634055.0,732978389.0,70511464.0,,,381066347.0,,,40716859.0,,92415818.0,56853506.0,,152948834561.0
2024-05-17,110899115803.0,32945131445.0,5367325779.0,,2336283662.0,268017673.0,732867263.0,70511464.0,,,427016347.0,,,40717486.0,,92415818.0,58023452.0,,153237426192.0
2024-05-18,111028849260.0,33084845335.0,5365025710.0,,2406098701.0,270857936.0,732686963.0,70511464.0,,,427016347.0,,,40719601.0,,92411389.0,58817526.0,,153577840232.0
2024-05-19,111128449259.0,33173562154.0,5431507980.0,,2438367377.0,270903576.0,732659502.0,70511464.0,,,427016347.0,,,40719601.0,,92394901.0,58609544.0,,153864701705.0
2024-05-20,111128449259.0,33132170908.0,5441765105.0,,2449651482.0,270880228.0,732622495.0,70511464.0,,,427016347.0,,,40719601.0,,92394901.0,59428605.0,,153845610395.0
2024-05-21,111057749078.0,32958614965.0,5314025953.0,,2498121711.0,273309419.0,732575496.0,70511464.0,,,427016347.0,,,40721482.0,,110152324.0,59715568.0,,153542513807.0
2024-05-22,111423759590.0,32723866746.0,5251265002.0,,2551216618.0,273316393.0,732605534.0,70511464.0,,,442282475.0,,,40722109.0,,160011560.0,59632642.0,,153729190133.0
2024-05-23,111446156187.0,32736190566.0,5239848654.0,,2563726998.0,273090311.0,732417783.0,70511464.0,,,448504973.0,,,45509085.0,,160108059.0,60327859.0,,153776391939.0
2024-05-24,111590570266.0,32401500028.0,5208664265.0,,2659186292.0,273171395.0,732342382.0,70511464.0,6100941.0,,451080649.0,,,52402707.0,,160108059.0,60089324.0,,153665727772.0
2024-05-25,111588108138.0,32405022322.0,5224029735.0,,2749319722.0,273321336.0,731997152.0,70511464.0,17856084.0,,453512033.0,,,57759873.0,,160108059.0,60424459.0,,153791970377.0
2024-05-26,111588108133.0,32363989613.0,5225529089.0,,2765803082.0,273091057.0,731786248.0,70511464.0,20354664.0,,453512033.0,,,60151313.0,,160108059.0,61059621.0,,153774004376.0
2024-05-27,111589908132.0,32272615585.0,5202531174.0,,2785383308.0,273147850.0,731795066.0,70511464.0,20354664.0,,453512033.0,,,60151313.0,,160108059.0,62188347.0,,153682206995.0
2024-05-28,111606077061.0,32185054949.0,5251804148.0,,2846858209.0,273239547.0,732613341.0,70511464.0,20455868.0,,453512033.0,,,60151313.0,,160108059.0,62634855.0,,153723020847.0
2024-05-29,111603568790.0,31937897151.0,5243347930.0,,2895581147.0,273028191.0,732595172.0,70511464.0,20616008.0,,473090665.0,,,62513051.0,,165903390.0,63275639.0,,153541928598.0
2024-05-30,111604510878.0,31803642258.0,5238393412.0,,2929994820.0,272975927.0,731765218.0,70511464.0,20616008.0,,473090665.0,,,62512994.0,,175903290.0,64433315.0,,153448350249.0
2024-05-31,111616920065.0,31980740966.0,5263559988.0,,2971576105.0,272348624.0,731736881.0,70511464.0,21616466.0,,454090665.0,,,63475686.0,,175903290.0,64943080.0,,153687423280.0
2024-06-01,111762088179.0,32034473251.0,5220339281.0,,2999994500.0,272477488.0,731675695.0,70511464.0,21716618.0,,456255765.0,,,63574558.0,,175895790.0,66646478.0,,153875649067.0
2024-06-02,111830758178.0,31988646227.0,5230448781.0,,3017539137.0,272510083.0,731698657.0,70511464.0,21716618.0,,456255765.0,,,63574558.0,,175895790.0,70106445.0,,153929661703.0
2024-06-03,111790758178.0,31991608304.0,5198196857.0,,3028544380.0,272499358.0,731675872.0,70511464.0,21716618.0,,456255765.0,,,63574558.0,,175895790.0,70089430.0,,153871326574.0
2024-06-04,112253386803.0,31942582612.0,5162614163.0,,3069928428.0,272870049.0,731766219.0,70511464.0,21716618.0,,462542901.0,,,63577448.0,,175895790.0,77062159.0,,154304454654.0
2024-06-05,112254796393.0,32025618319.0,5176585036.0,,3111652405.0,273011661.0,731771584.0,70511464.0,21716628.0,,462870229.0,,,63578416.0,,175895790.0,77064058.0,,154445071983.0
2024-06-06,112315084780.0,32181050388.0,5222080202.0,,3147537727.0,289904001.0,731755629.0,70511464.0,28210083.0,,462870229.0,,,70761212.0,,175895790.0,84004495.0,,154779666000.0
2024-06-07,112355387840.0,32124188766.0,5182420203.0,,3220466156.0,271063931.0,731729948.0,70511464.0,35762458.0,,462870229.0,,,77498800.0,,175895790.0,83992078.0,,154791787663.0
2024-06-08,112376137266.0,31834632607.0,5194019101.0,,3275238790.0,270756123.0,731764511.0,70511464.0,41493964.0,,463270229.0,,,84768721.0,,175557360.0,86189601.0,,154604339737.0
2024-06-09,112374987252.0,31808895978.0,5177628553.0,,3341091671.0,270787701.0,731602276.0,70511464.0,41899059.0,,463270229.0,,,84768721.0,,175557360.0,86701335.0,,154627701599.0
2024-06-10,112403987892.0,31822150979.0,5185085202.0,,3384393865.0,270840514.0,732821210.0,70511464.0,44076714.0,,463270229.0,,,85723736.0,,175557360.0,86746763.0,,154725165928.0
2024-06-11,112409287892.0,31705178599.0,5207668727.0,,3394731309.0,270219053.0,732882248.0,70511464.0,44976151.0,,462270229.0,,,88132724.0,,185527248.0,86922517.0,,154658308161.0
2024-06-12,112411964316.0,31731991876.0,5199461254.0,,3436216435.0,270127775.0,733571738.0,70511464.0,45176480.0,,462270229.0,,,88668788.0,,185527248.0,88743128.0,,154724230731.0
2024-06-13,112457053102.0,32004866980.0,5204556378.0,,3461929440.0,270138352.0,733545804.0,70511464.0,46095917.0,,462270229.0,,,89453034.0,,288296456.0,88782395.0,,155177499551.0
2024-06-14,112453723055.0,32182896477.0,5187435162.0,,3489203069.0,269210595.0,733498184.0,70511464.0,47384233.0,,467270229.0,,,97206329.0,,298300733.0,88676134.0,,155385315664.0
2024-06-15,112472971806.0,32295116493.0,5139224651.0,,3519817300.0,289554779.0,733113899.0,70511464.0,49508123.0,,462722165.0,,,97375608.0,,298301216.0,88491273.0,,155516708777.0
2024-06-16,112472301806.0,32042724892.0,5159096906.0,,3519768160.0,289554699.0,733057119.0,70511464.0,49556603.0,,462722165.0,,,97184698.0,,298301216.0,88817083.0,,155283596811.0
2024-06-17,112473915172.0,32086373097.0,5156274171.0,,3525096215.0,284630616.0,733044599.0,70511464.0,49951657.0,,462722165.0,,,97184698.0,,298301216.0,88761782.0,,155326766852.0
2024-06-18,112465611554.0,32057726951.0,5184815991.0,,3527770712.0,270117289.0,732965785.0,70511464.0,52386268.0,,462722165.0,,,101754325.0,,298301216.0,88942978.0,,155313626698.0
2024-06-19,112519098919.0,32387564199.0,5180585051.0,,3528080410.0,270324181.0,736012439.0,70511464.0,54716701.0,,462722165.0,,,100486245.0,,298301216.0,88949020.0,,155697352010.0
2024-06-20,112519060290.0,32393738738.0,5171704918.0,,3529648212.0,273344581.0,735939043.0,70511464.0,55257117.0,,462722165.0,,,100486245.0,,298301216.0,88793580.0,,155699507569.0
2024-06-21,112804377136.0,32202287401.0,5102448694.0,,3564620143.0,275972100.0,731353641.0,70511464.0,55531682.0,,481422165.0,,,102206172.0,,298302172.0,89350723.0,,155778383493.0
2024-06-22,112804714097.0,32283135151.0,5088470675.0,,3568048089.0,281279955.0,731363601.0,70511464.0,59306189.0,,481422165.0,,,105190539.0,,298302172.0,90954384.0,,155862698481.0
2024-06-23,112844714097.0,32305268351.0,5127254600.0,,3568547604.0,281294518.0,732603656.0,70511464.0,59411187.0,,481422165.0,,,105190539.0,,298302172.0,89855866.0,,155964376219.0
2024-06-24,112844714097.0,32281950157.0,5125725796.0,,3564374657.0,281342503.0,733140941.0,70511464.0,59550290.0,,481422165.0,,,105190539.0,,298302172.0,89081442.0,,155935306223.0
2024-06-25,112837386516.0,32157441213.0,5097823454.0,,3567193270.0,274899758.0,732699173.0,70511464.0,59605840.0,,481422165.0,,,105195277.0,,298302172.0,88833056.0,,155771313358.0
2024-06-26,112732648639.0,32376832298.0,5105194146.0,,3574832019.0,274681910.0,732681653.0,70511464.0,59781612.0,,479455788.0,,,105392567.0,,298302650.0,88544609.0,,155898859355.0
2024-06-27,112636116562.0,32535459836.0,5057378514.0,,3574642876.0,347492004.0,733867490.0,70511464.0,60050763.0,,481811326.0,,,105394162.0,,298303161.0,88573957.0,,155989602115.0
2024-06-28,112659805872.0,32249839223.0,5084537873.0,,3602460195.0,364883832.0,735186792.0,70511464.0,62212100.0,,481811326.0,,,107587563.0,,298303710.0,88869606.0,,155806009556.0
2024-06-29,112690515631.0,31901796167.0,5045777381.0,,3605367065.0,499487564.0,735229132.0,70511464.0,62490862.0,,483311326.0,,,108638638.0,,298303710.0,88819993.0,,155590248933.0
2024-06-30,112775515629.0,31870357355.0,5059898651.0,,3605240241.0,499487564.0,735213575.0,70511464.0,62591351.0,,483311326.0,,,108638638.0,,298303710.0,88854763.0,,155657924267.0
2024-07-01,112739012075.0,31822097530.0,5006678278.0,,3605133341.0,499487564.0,735699140.0,70511464.0,63019651.0,,483311326.0,,,108638638.0,,298303710.0,88959138.0,,155520851855.0
2024-07-02,112651358402.0,32096874642.0,5071697251.0,,3605138764.0,493648726.0,733913465.0,70511464.0,64148712.0,,486460739.0,,,110218147.0,,300701110.0,89160901.0,,155773832323.0
2024-07-03,112497795679.0,32178206680.0,5093245199.0,,3609945312.0,500344083.0,736897495.0,69511464.0,70446223.0,,486460739.0,,,114396197.0,,300701110.0,89378709.0,,155747328890.0
2024-07-04,112471997936.0,32396935312.0,5092885598.0,,3613140108.0,512377521.0,736231772.0,69511464.0,70563363.0,,486460739.0,,,116604304.0,,300751815.0,89358425.0,,155956818357.0
2024-07-05,112355735371.0,32528521082.0,5061042129.0,,3592720675.0,512377521.0,734985612.0,69511464.0,71984179.0,,486460739.0,,,117442123.0,,300751815.0,88538041.0,,155920070751.0
2024-07-06,112245912309.0,33226925563.0,5115847757.0,,3518813823.0,517590501.0,734905957.0,69511464.0,73056070.0,,491830739.0,,,118803880.0,,300751815.0,88200277.0,,156502150155.0
2024-07-07,112231905142.0,33358010946.0,5241870753.0,,3485312255.0,517590501.0,740872647.0,69511464.0,73056170.0,,491830739.0,,,118803975.0,,300751815.0,88648958.0,,156718165365.0
2024-07-08,112231905142.0,33350470878.0,5241766920.0,,3473296587.0,517590501.0,748520688.0,69511464.0,73117785.0,,491830739.0,,,118862606.0,,300751815.0,89234775.0,,156706859900.0
2024-07-09,112229273118.0,33485526515.0,5165551744.0,,3463794818.0,533473621.0,747497658.0,69511464.0,74437247.0,,502811705.0,,,120122992.0,,290999759.0,89439425.0,,156772440066.0
2024-07-10,112271931338.0,33579112244.0,5172932255.0,,3459308642.0,533473622.0,749393229.0,69511464.0,74564307.0,,502811705.0,,,120068494.0,,300661319.0,89472734.0,,156923241353.0
2024-07-11,112364578514.0,33709067966.0,5174879782.0,,3451813017.0,533473621.0,736928155.0,69511464.0,82423008.0,,503667778.0,,,127489047.0,,300661319.0,92729520.0,,157147223191.0
2024-07-12,112371024626.0,33579251630.0,5192864640.0,,3447198307.0,570281330.0,736922826.0,69511464.0,90421200.0,,523667778.0,,,133777843.0,,300633935.0,93462974.0,,157109018553.0
2024-07-13,112190715732.0,33168662832.0,5202357448.0,,3430648576.0,569302697.0,736934972.0,69511464.0,95726457.0,,524867778.0,,,138828417.0,,300633935.0,93561134.0,,156521751442.0
2024-07-14,112469048012.0,33571110505.0,5278861377.0,,3413808741.0,569302697.0,739263360.0,69511464.0,101512510.0,,524867778.0,,,142667165.0,,300633935.0,93579187.0,,157274166731.0
2024-07-15,112539048012.0,33567281390.0,5263458817.0,,3412823605.0,569302697.0,738771869.0,69511464.0,103963257.0,,524867778.0,,,145037882.0,,300633935.0,93760944.0,,157328461650.0
2024-07-16,112864302779.0,33534861013.0,5246534840.0,,3399610240.0,586909625.0,739470701.0,69511464.0,105414730.0,,528867778.0,,,146423988.0,,303493206.0,95282579.0,,157620682943.0
2024-07-17,113216677692.0,33570247780.0,5270551552.0,,3399657930.0,577951100.0,737130237.0,69511464.0,106577860.0,,517867778.0,,,147531911.0,,308258840.0,96657923.0,,158018622067.0
2024-07-18,113624539190.0,33374823978.0,5244543633.0,,3398648329.0,572953728.0,739229136.0,69511464.0,109607303.0,,519309780.0,,,150418098.0,,308258840.0,97459692.0,,158209303171.0
2024-07-19,113678352175.0,33289055774.0,5226794838.0,,3401547156.0,577967366.0,739454473.0,69511464.0,110211250.0,,519309780.0,,,150994310.0,,308258807.0,96502319.0,,158167959712.0
2024-07-20,113859727368.0,33556248642.0,5262517642.0,,3401554448.0,585112081.0,739585919.0,69511464.0,113802825.0,,526832780.0,,,154390139.0,,308258840.0,97710887.0,,158675253035.0
2024-07-21,114021327368.0,33688606180.0,5384995435.0,,3401303769.0,585112081.0,739787166.0,69511464.0,117023680.0,,526832780.0,,,157430477.0,,308258840.0,98115190.0,,159098304430.0
2024-07-22,114066827367.0,33560640016.0,5339474351.0,,3400792885.0,585112081.0,739894986.0,69511464.0,121746362.0,,526832780.0,,,161906832.0,,307658840.0,98770538.0,,158979168502.0
2024-07-23,114307338921.0,33592678729.0,5244089682.0,,3400789539.0,598301478.0,736367248.0,69511464.0,122711702.0,,527644666.0,,,162859049.0,,307658840.0,100395625.0,,159170346943.0
2024-07-24,114471818448.0,33738013822.0,5241209930.0,,3400790603.0,586301478.0,738797489.0,69511464.0,123875203.0,,527644666.0,,,163966448.0,,307658840.0,100894794.0,,159470483185.0
2024-07-25,114453302193.0,33612787109.0,5194000256.0,,3400785672.0,589111765.0,738651979.0,69511464.0,124756587.0,,527644666.0,,,164805886.0,,307658840.0,101348470.0,,159284364887.0
2024-07-26,114336302185.0,33374136025.0,5181521977.0,,3310758954.0,587112507.0,738130559.0,69511464.0,125745502.0,,527644666.0,,,165747326.0,,307658840.0,100993161.0,,158825263166.0
2024-07-27,114381331841.0,33721211792.0,5166847292.0,,3250848807.0,587112507.0,737477073.0,69511464.0,127792205.0,,508470519.0,,,144223837.0,,299277014.0,101509096.0,,159095613447.0
2024-07-28,114469974704.0,33744379813.0,5187379354.0,,3229454522.0,587112507.0,737467155.0,69511464.0,131595975.0,,508470519.0,,,147809749.0,,299277014.0,102213636.0,,159214646412.0
2024-07-29,114469974704.0,33724328691.0,5184240282.0,,3225281929.0,587112507.0,739807237.0,69511464.0,134374107.0,,508470519.0,,,150426990.0,,300277014.0,102669528.0,,159196474972.0
2024-07-30,114513725531.0,33338671490.0,5142554872.0,,3216701205.0,581888069.0,740341738.0,69511464.0,136520475.0,,519026248.0,,,152418457.0,,307658840.0,102981892.0,,158822000281.0
2024-07-31,114518259273.0,33083244630.0,5211038903.0,,3210124697.0,611689734.0,742054961.0,69511464.0,141327606.0,,519026248.0,,,156982187.0,,307659380.0,102966556.0,,158673885639.0
2024-08-01,114547619142.0,32975847532.0,5192410234.0,,3210071961.0,625414559.0,742236105.0,69511464.0,143610711.0,,521016248.0,,,159150642.0,,307754491.0,102948866.0,,158597591955.0
2024-08-02,114553402686.0,32554955077.0,5183109255.0,,3204753391.0,640847964.0,741970541.0,69511464.0,147121057.0,,522809277.0,,,162483148.0,,307754491.0,102774322.0,,158191492673.0
2024-08-03,114594788858.0,32589592799.0,5163523193.0,,3224233357.0,656978320.0,741731219.0,69511464.0,147233986.0,,522809277.0,,,162592927.0,,307754491.0,101115419.0,,158281865310.0
2024-08-04,114579788856.0,32705368390.0,5163248222.0,,3210212389.0,656978320.0,739191240.0,69511464.0,148352372.0,,522809277.0,,,163653304.0,,307754491.0,101243222.0,,158368111547.0
2024-08-05,114579788856.0,32831859620.0,5194070733.0,,3208194336.0,656978320.0,739553461.0,69511464.0,149314692.0,,522809277.0,,,164533731.0,,307754491.0,100838500.0,,158525207481.0
2024-08-06,114457553704.0,33320174780.0,5139807442.0,,3112388460.0,651684502.0,738669133.0,69511464.0,146220956.0,,519336845.0,,,163852751.0,,307754491.0,95378510.0,,158722333038.0
2024-08-07,114578293183.0,33808347110.0,5158694914.0,,3111618199.0,668278378.0,740996097.0,69511464.0,146220956.0,,510335845.0,,,163447769.0,,306754491.0,98006230.0,,159360504636.0
2024-08-08,114966872515.0,34056404496.0,5133266143.0,,3110341301.0,678327393.0,742894022.0,69511464.0,146220956.0,,510335845.0,,,163063497.0,,306754491.0,100037822.0,,159984029945.0
2024-08-09,115416775013.0,34064648192.0,5151049661.0,,3114971721.0,695544105.0,742885666.0,69511464.0,153564260.0,,513385845.0,,,170032695.0,,306754491.0,101564019.0,,160500687132.0
2024-08-10,115574281399.0,34001117090.0,5134541826.0,,3114775867.0,705901884.0,744502716.0,69511464.0,159177016.0,,513385845.0,,,175163153.0,,306754491.0,102723322.0,,160601836073.0
2024-08-11,115640681399.0,34043435200.0,5139759558.0,,3114286565.0,705901882.0,745131605.0,69511464.0,162611828.0,,513385845.0,,,178397883.0,,306754491.0,104368550.0,,160724226270.0
2024-08-12,115640681399.0,34025247833.0,5120704231.0,,3114243606.0,705901882.0,745121536.0,69511464.0,166137946.0,,513385845.0,,,181756974.0,,306754491.0,104583786.0,,160694030993.0
2024-08-13,115889054746.0,34058003605.0,5119252553.0,,3114241424.0,734063979.0,744650803.0,69511464.0,170555132.0,,518123029.0,,,185949252.0,,296754491.0,106712709.0,,161006873187.0
2024-08-14,116129081961.0,34029385017.0,5116828819.0,,3113688833.0,748821199.0,744413311.0,69511464.0,175218241.0,,517669170.0,,,190368794.0,,291754491.0,111470327.0,,161238211627.0
2024-08-15,116534312382.0,34033979753.0,5151259199.0,,3103123115.0,767612854.0,744643143.0,69511464.0,176763846.0,,517669170.0,,,191835310.0,,291754491.0,113053895.0,,161695518622.0
2024-08-16,116709344091.0,34102608602.0,5141685459.0,,3094193435.0,792741913.0,744356085.0,69511464.0,178594821.0,,517669170.0,,,193543387.0,,291754491.0,114560020.0,,161950562938.0
2024-08-17,116833969260.0,34355462675.0,5156450650.0,,3093090087.0,828924640.0,745190451.0,69511464.0,180834135.0,,502669170.0,,,195666500.0,,291754491.0,114916816.0,,162368440339.0
2024-08-18,116887299260.0,34378786343.0,5169136151.0,,3089757616.0,828924640.0,745446539.0,69511464.0,181268493.0,,502669170.0,,,196077587.0,,291754491.0,114766455.0,,162455398209.0
2024-08-19,116888957760.0,34348233692.0,5159837601.0,,3086072386.0,843924639.0,745829117.0,69511464.0,182757615.0,,502669170.0,,,197486946.0,,291754491.0,114648077.0,,162431682958.0
2024-08-20,116995756969.0,34441773839.0,5099068230.0,,3068094009.0,867617487.0,746223365.0,69511464.0,185129272.0,,502669170.0,,,199715685.0,,289308952.0,114743080.0,,162579611522.0
2024-08-21,117276576505.0,34339670350.0,5086691055.0,,3049056732.0,887668400.0,748667691.0,69511464.0,188171234.0,,502669170.0,,,202622011.0,,289307815.0,117660001.0,,162758272428.0
2024-08-22,117408263940.0,34442321418.0,5075742178.0,,3030734312.0,950907978.0,744884294.0,69511464.0,193704317.0,,502669170.0,,,207860194.0,,289488997.0,117949328.0,,163034037590.0
2024-08-23,117648169338.0,34225560581.0,5064840112.0,,3002189064.0,960142795.0,744774878.0,69511464.0,196481903.0,,502669170.0,200.0,,210491084.0,,289497464.0,118245569.0,,163032573622.0
2024-08-24,117713064005.0,34466304100.0,5064294429.0,,2963492004.0,998929380.0,744966339.0,69511464.0,200418310.0,,502669170.0,200.0,,214236188.0,,312248964.0,118664179.0,,163368798732.0
